nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  1.904204128E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  1.904325808E-09  4.879323683E-07  1.700716651E-10 -4.879323114E-07  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  1.904671976E-09  9.466592701E-07  5.159876970E-10 -9.466589290E-07  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  1.905090308E-09  1.377392095E-06  1.048339859E-09 -1.377391072E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  1.905454905E-09  1.781470019E-06  1.764397295E-09 -1.781468086E-06  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  1.905765323E-09  2.160222266E-06  2.640692998E-09 -2.160218173E-06  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  1.906017122E-09  2.514982043E-06  3.662808723E-09 -2.514975677E-06  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  1.906211411E-09  2.847079486E-06  4.815827737E-09 -2.847069254E-06  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  1.906345526E-09  3.157842002E-06  6.087168103E-09 -3.157826995E-06  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  1.906418579E-09  3.448590860E-06  7.465360774E-09 -3.448570624E-06  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  1.906429681E-09  3.720640052E-06  8.940610030E-09 -3.720612312E-06  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  1.906376834E-09  3.975290838E-06  1.050437248E-08 -3.975254913E-06  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  1.906259595E-09  4.213831744E-06  1.214927092E-08 -4.213786724E-06  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  1.906075742E-09  4.437534244E-06  1.386914583E-08 -4.437476946E-06  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  1.905823499E-09  4.647644801E-06  1.565910779E-08 -4.647574315E-06  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  1.905501090E-09  4.845388503E-06  1.751517686E-08 -4.845304375E-06  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  1.905107183E-09  5.031960427E-06  1.943423378E-08 -5.031859473E-06  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  1.904639113E-09  5.208524271E-06  2.141404920E-08 -5.208405582E-06  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  1.904096436E-09  5.376207810E-06  2.345330152E-08 -5.376069566E-06  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  1.903476710E-09  5.536101980E-06  2.555152889E-08 -5.535941455E-06  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  1.902778601E-09  5.689256795E-06  2.770906171E-08 -5.689072623E-06  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  1.901999669E-09  5.836679520E-06  2.992674197E-08 -5.836470336E-06  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  1.901136804E-09  5.979333309E-06  3.220601030E-08 -5.979096841E-06  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  1.900188229E-09  6.118136753E-06  3.454897168E-08 -6.117869816E-06  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  1.899150837E-09  6.253959327E-06  3.695825512E-08 -6.253661013E-06  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  1.898021740E-09  6.387626854E-06  3.943713978E-08 -6.387294889E-06  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  1.896797386E-09  6.519915587E-06  4.198913572E-08 -6.519547696E-06  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  1.895474222E-09  6.651556305E-06  4.461815095E-08 -6.651150215E-06  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  1.894049140E-09  6.783233857E-06  4.732877557E-08 -6.782787750E-06  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  1.892518808E-09  6.915588528E-06  5.012603665E-08 -6.915099220E-06  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  1.890877233E-09  7.049216947E-06  5.301518513E-08 -7.048682164E-06  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  1.889119527E-09  7.184673450E-06  5.600170283E-08 -7.184090919E-06  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  1.887241474E-09  7.322472356E-06  5.909156542E-08 -7.321839803E-06  2.480620146E-01  8.499999642E-01 
        34  8.499999642E-01  2.558139563E-01  1.885236633E-09  7.463090697E-06  6.229109317E-08 -7.462405847E-06  2.558139563E-01  8.499999642E-01 
        35  8.499999642E-01  2.635658979E-01  1.883100786E-09  7.606968666E-06  6.560687638E-08 -7.606228792E-06  2.635658979E-01  8.499999642E-01 
        36  8.499999642E-01  2.713178098E-01  1.880827272E-09  7.754512808E-06  6.904600980E-08 -7.753716091E-06  2.713178396E-01  8.499999642E-01 
        37  8.499999642E-01  2.790697515E-01  1.878407652E-09  7.906100109E-06  7.261589019E-08 -7.905244274E-06  2.790697813E-01  8.499999642E-01 
        38  8.499999642E-01  2.868216932E-01  1.875835043E-09  8.062077541E-06  7.632409904E-08 -8.061157132E-06  2.868216634E-01  8.499999642E-01 
        39  8.499999642E-01  2.945736349E-01  1.873102340E-09  8.222762517E-06  8.017857311E-08 -8.221777534E-06  2.945736051E-01  8.499999642E-01 
        40  8.499999642E-01  3.023255765E-01  1.870200661E-09  8.388450624E-06  8.418772524E-08 -8.387397429E-06  3.023255467E-01  8.499999642E-01 
        41  8.499999642E-01  3.100775182E-01  1.867121568E-09  8.559416528E-06  8.836014587E-08 -8.558290574E-06  3.100775182E-01  8.499999642E-01 
