nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  6.514397910E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  6.515315398E-09  1.797017831E-06  1.401804006E-09 -1.797017035E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  6.518060314E-09  3.489782330E-06  4.210617188E-09 -3.489778692E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  6.521334583E-09  5.082675216E-06  8.509678295E-09 -5.082665666E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  6.524036866E-09  6.580517038E-06  1.423779317E-08 -6.580496120E-06  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  6.526227558E-09  7.988062862E-06  2.118071407E-08 -7.988024663E-06  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  6.527829388E-09  9.310067981E-06  2.921100339E-08 -9.310007044E-06  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  6.528853902E-09  1.055124721E-05  3.819026873E-08 -1.055115445E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  6.529271346E-09  1.171629447E-05  4.801077225E-08 -1.171616077E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  6.529064844E-09  1.280986362E-05  5.857427254E-08 -1.280968172E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  6.528213969E-09  1.383657400E-05  6.980042855E-08 -1.383633298E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  6.526702290E-09  1.480099399E-05  8.162245990E-08 -1.480068386E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  6.524504048E-09  1.570763925E-05  9.398743828E-08 -1.570724817E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  6.521593932E-09  1.656095264E-05  1.068540456E-07 -1.656047243E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  6.517948847E-09  1.736531522E-05  1.201923823E-07 -1.736473314E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  6.513547923E-09  1.812501432E-05  1.339830931E-07 -1.812431583E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  6.508367623E-09  1.884424091E-05  1.482175946E-07 -1.884341691E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  6.502380856E-09  1.952708590E-05  1.628967397E-07 -1.952612365E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  6.495561422E-09  2.017752558E-05  1.780295378E-07 -2.017640509E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  6.487881343E-09  2.079940714E-05  1.936330847E-07 -2.079811929E-05  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  6.479313086E-09  2.139645039E-05  2.097323630E-07 -2.139497883E-05  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  6.469824232E-09  2.197223876E-05  2.263593046E-07 -2.197056710E-05  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  6.459382362E-09  2.253021376E-05  2.435519946E-07 -2.252832383E-05  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  6.447951506E-09  2.307366231E-05  2.613549555E-07 -2.307153409E-05  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  6.435495248E-09  2.360572216E-05  2.798186927E-07 -2.360333929E-05  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  6.421970511E-09  2.412938193E-05  2.989989696E-07 -2.412672256E-05  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  6.407332442E-09  2.464746831E-05  3.189571203E-07 -2.464451245E-05  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  6.391533081E-09  2.516266250E-05  3.397591684E-07 -2.515938286E-05  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  6.374523132E-09  2.567748197E-05  3.614756565E-07 -2.567385491E-05  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  6.356242643E-09  2.619430234E-05  3.841826128E-07 -2.619030420E-05  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  6.336631664E-09  2.671535549E-05  4.079601865E-07 -2.671095172E-05  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  6.315628021E-09  2.724271872E-05  4.328936996E-07 -2.723788202E-05  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  6.293154442E-09  2.777834197E-05  4.590729077E-07 -2.777303598E-05  2.480620146E-01  8.499999642E-01 
        34  8.499999642E-01  2.558139563E-01  6.269135433E-09  2.832404425E-05  4.865916026E-07 -2.831823440E-05  2.558139563E-01  8.499999642E-01 
        35  8.499999642E-01  2.635658979E-01  6.243489281E-09  2.888151721E-05  5.155478675E-07 -2.887515984E-05  2.635658979E-01  8.499999642E-01 
        36  8.499999642E-01  2.713178098E-01  6.216125836E-09  2.945232336E-05  5.460456123E-07 -2.944538210E-05  2.713178396E-01  8.499999642E-01 
        37  8.499999642E-01  2.790697515E-01  6.186950952E-09  3.003793245E-05  5.781934078E-07 -3.003035636E-05  2.790697813E-01  8.499999642E-01 
        38  8.499999642E-01  2.868216932E-01  6.155862931E-09  3.063969780E-05  6.121044294E-07 -3.063143595E-05  2.868216634E-01  8.499999642E-01 
        39  8.499999642E-01  2.945736349E-01  6.122751195E-09  3.125887451E-05  6.478966270E-07 -3.124987416E-05  2.945736051E-01  8.499999642E-01 
        40  8.499999642E-01  3.023255765E-01  6.087495397E-09  3.189663039E-05  6.856943742E-07 -3.188682967E-05  3.023255467E-01  8.499999642E-01 
        41  8.499999642E-01  3.100775182E-01  6.049975632E-09  3.255404590E-05  7.256267054E-07 -3.254338662E-05  3.100775182E-01  8.499999642E-01 
        42  8.499999642E-01  3.178294599E-01  6.010064446E-09  3.323213241E-05  7.678285101E-07 -3.322053817E-05  3.178294599E-01  8.499999642E-01 
        43  8.499999642E-01  3.255813718E-01  5.967619732E-09  3.393181032E-05  8.124421811E-07 -3.391921564E-05  3.255814016E-01  8.499999642E-01 
        44  8.499999642E-01  3.333333135E-01  5.922495383E-09  3.465396367E-05  8.596159091E-07 -3.464027759E-05  3.333333433E-01  8.499999642E-01 
        45  8.499999642E-01  3.410852551E-01  5.874533304E-09  3.539938189E-05  9.095034557E-07 -3.538452074E-05  3.410852849E-01  8.499999642E-01 
        46  8.499999642E-01  3.488371968E-01  5.823557636E-09  3.616882896E-05  9.622657444E-07 -3.615269088E-05  3.488371968E-01  8.499999642E-01 
        47  8.499999642E-01  3.565891385E-01  5.769395184E-09  3.696299609E-05  1.018070293E-06 -3.694547922E-05  3.565891385E-01  8.499999642E-01 
        48  8.499999642E-01  3.643410802E-01  5.711865647E-09  3.778253813E-05  1.077091270E-06 -3.776352241E-05  3.643410802E-01  8.499999642E-01 
        49  8.499999642E-01  3.720930219E-01  5.650775403E-09  3.862805897E-05  1.139512847E-06 -3.860742436E-05  3.720930219E-01  8.499999642E-01 
        50  8.499999642E-01  3.798449337E-01  5.585916618E-09  3.950011887E-05  1.205526360E-06 -3.947772711E-05  3.798449636E-01  8.499999642E-01 
        51  8.499999642E-01  3.875968754E-01  5.517062807E-09  4.039923806E-05  1.275328714E-06 -4.037494728E-05  3.875969052E-01  8.499999642E-01 
        52  8.499999642E-01  3.953488171E-01  5.443986151E-09  4.132590038E-05  1.349124886E-06 -4.129954687E-05  3.953488469E-01  8.499999642E-01 
        53  8.499999642E-01  4.031007588E-01  5.366451283E-09  4.228053876E-05  1.427127472E-06 -4.225195516E-05  4.031007886E-01  8.499999642E-01 
        54  8.499999642E-01  4.108527005E-01  5.284208626E-09  4.326355338E-05  1.509557933E-06 -4.323254689E-05  4.108527005E-01  8.499999642E-01 
