cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  8.699834347E-03  5.000000000E-01  4.494129896E-05  2.121294228E-06 -4.489120697E-05 -1.539941632E-09  5.116452454E-01 -2.063116622E-03 
         2  2.922540344E-02  5.000000000E-01  4.572683036E-05 -6.142523463E-06 -4.531238705E-05 -8.251972495E-10  5.149148336E-01  3.220481486E-02 
         3  4.659976438E-02  5.000000000E-01  4.268754508E-05 -6.991118017E-06 -4.211117161E-05 -4.221418779E-10  4.840083360E-01  3.846221487E-02 
         4  6.938529015E-02  5.000000000E-01  4.354253159E-05 -1.415945721E-05 -4.117598607E-05  1.895086883E-10  4.876039140E-01  7.227367345E-02 
         5  1.035566106E-01  5.000000000E-01  4.443123060E-05 -2.091513477E-05 -3.920065548E-05  8.032306957E-10  4.913339940E-01  1.056221290E-01 
         6  1.372693479E-01  5.000000000E-01  4.517393947E-05 -2.693179125E-05 -3.626793939E-05  1.377407721E-09  4.952372351E-01  1.384662856E-01 
         7  1.706610024E-01  5.000000000E-01  4.557674897E-05 -3.193749207E-05 -3.251517563E-05  1.891755811E-09  4.995577855E-01  1.707967945E-01 
         8  2.038018405E-01  5.000000000E-01  4.549443134E-05 -3.574378111E-05 -2.814472233E-05  2.320792310E-09  5.047240071E-01  2.025483891E-01 
         9  2.366848141E-01  5.000000000E-01  4.477106843E-05 -3.820519609E-05 -2.334119877E-05  2.637723483E-09  5.110855744E-01  2.337595475E-01 
        10  2.552821338E-01  4.999999702E-01  4.323268077E-05 -3.916989104E-05 -1.829711241E-05  2.814835300E-09  5.186008072E-01  2.645559487E-01 
        11  2.717897892E-01  5.000000000E-01  3.712828718E-05 -3.356598938E-05 -1.586928058E-05  2.313705989E-09  4.873768566E-01  2.729456119E-01 
        12  3.025207222E-01  5.000000000E-01  3.462055496E-05 -3.269764067E-05 -1.137748306E-05  2.281516842E-09  4.966219786E-01  3.033982073E-01 
        13  3.353751004E-01  4.999999702E-01  3.091124736E-05 -3.007662421E-05 -7.134556031E-06  2.071730598E-09  5.054616104E-01  3.337864929E-01 
        14  3.624407351E-01  5.000000000E-01  2.577374868E-05 -2.554240490E-05 -3.445529428E-06  1.705460259E-09  5.131070779E-01  3.643739882E-01 
        15  3.786406517E-01  5.000000000E-01  2.152177315E-05 -2.132035877E-05 -2.937519547E-06  1.265437471E-09  4.851189273E-01  3.722587022E-01 
        16  4.001565576E-01  5.000000000E-01  1.599367303E-05 -1.597738382E-05 -7.216530582E-07  7.331801401E-10  4.911464705E-01  4.025533636E-01 
        17  4.318212271E-01  5.000000000E-01  9.805657794E-06 -9.793353584E-06  4.910706058E-07  2.629644120E-10  4.962493179E-01  4.327821485E-01 
        18  4.630799592E-01  5.000000000E-01  3.314178162E-06 -3.257339294E-06  6.111608777E-07 -2.716574724E-10  5.012172928E-01  4.628387739E-01 
