nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -6.999024277E-03 -3.275167570E-04 -7.092708554E-03  9.982186717E-03 -9.287414703E-03 -4.065676049E-01 -1.996539108E-03 -3.005391763E-01 
         2  3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -5.542366234E-03 -3.141591614E-04  5.622605195E-03  7.905597715E-03 -8.235108816E-03 -4.065676049E-01 -1.996539108E-03  3.005391763E-01 
         3 -3.006894509E-01  5.983957916E-03 -4.064173303E-01 -6.616181704E-03 -7.711899900E-05 -6.674579392E-03  9.402934620E-03 -4.159477135E-03 -4.064173303E-01  5.983957916E-03 -3.006894509E-01 
         4  3.006894509E-01  5.983957916E-03 -4.064173303E-01 -5.929157417E-03 -2.799308847E-04  5.971692844E-03  8.422280638E-03 -5.303148256E-03 -4.064173303E-01  5.983957916E-03  3.006894509E-01 
         5 -3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -6.087476002E-03 -3.661493178E-04 -6.212697444E-03  8.712356557E-03 -1.014000327E-02 -4.061172072E-01 -9.954414546E-03 -3.009895740E-01 
         6  3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -5.783241374E-03 -3.254608859E-04  5.909551129E-03  8.276655780E-03 -7.036915022E-03 -4.061172072E-01 -9.954414546E-03  3.009895740E-01 
         7 -3.014386950E-01  1.389665431E-02 -4.056680862E-01 -6.627525144E-03  8.331733116E-06 -6.735201303E-03  9.454329099E-03  1.091957034E-03 -4.056680862E-01  1.389665431E-02 -3.014386950E-01 
         8  3.014386950E-01  1.389665431E-02 -4.056680862E-01 -6.249557659E-03 -4.222882429E-05  6.331694439E-03  8.898171775E-03  5.479494882E-04 -4.056680862E-01  1.389665431E-02  3.014386950E-01 
         9 -3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -5.730701184E-03 -6.178620508E-05 -5.815283224E-03  8.166615437E-03 -9.045727714E-03 -4.050712405E-01 -1.779950249E-02 -3.020355407E-01 
        10  3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -5.994202714E-03 -3.188250689E-04  6.176310392E-03  8.616216554E-03 -5.087314459E-03 -4.050712405E-01 -1.779950249E-02  3.020355407E-01 
        11 -3.027784194E-01  2.165189605E-02 -4.043283618E-01 -6.862066362E-03  1.725263484E-04 -7.022865468E-03  9.821913054E-03  3.645379112E-03 -4.043283618E-01  2.165189605E-02 -3.027784194E-01 
        12  3.027784194E-01  2.165189605E-02 -4.043283618E-01 -7.010823873E-03  9.301059044E-05  7.137708301E-03  1.000674994E-02  2.330831490E-03 -4.043283618E-01  2.165189605E-02  3.027784194E-01 
        13 -3.036652253E-01 -2.544291496E-02 -4.034415559E-01 -6.053650934E-03 -5.897512329E-05 -6.162083998E-03  8.639900395E-03 -5.339523676E-03 -4.034415559E-01 -2.544291496E-02 -3.036652253E-01 
        14  3.036652253E-01 -2.544291496E-02 -4.034415559E-01 -6.951228377E-03 -3.239703830E-05  7.045300582E-03  9.898461269E-03 -2.992354177E-03 -4.034415559E-01 -2.544291496E-02  3.036652253E-01 
        15 -3.046934446E-01  2.916181316E-02 -4.024133366E-01 -6.698101099E-03  1.523154901E-04 -6.888366341E-03  9.611239890E-03  5.303213809E-03 -4.024133366E-01  2.916181316E-02 -3.046934446E-01 
        16  3.046934446E-01  2.916181316E-02 -4.024133366E-01 -7.048364593E-03  1.144822164E-04  7.220158674E-03  1.009243819E-02  4.107215707E-03 -4.024133366E-01  2.916181316E-02  3.046934446E-01 
        17 -2.956206954E-01  1.996539108E-03 -4.016491239E-01 -5.984514383E-03 -1.457348143E-04 -5.975496681E-03  8.467807286E-03 -1.341617108E-02 -4.016491239E-01  1.996539108E-03 -2.956206954E-01 
        18  2.956206786E-01  1.996539108E-03 -4.016491072E-01 -5.301903061E-03 -2.483692532E-04  5.289149957E-03  7.496731672E-03 -1.616541185E-02 -4.016491072E-01  1.996539108E-03  2.956206786E-01 
        19 -2.957665144E-01 -5.983957916E-03 -4.014943938E-01 -6.023886028E-03 -3.440275293E-04 -6.039587648E-03  8.542851913E-03 -1.953692638E-02 -4.014943938E-01 -5.983957916E-03 -2.957665144E-01 
        20  2.957665615E-01 -5.983957916E-03 -4.014944410E-01 -5.057510722E-03 -2.237641186E-04  5.079188567E-03  7.174932269E-03 -1.669736265E-02 -4.014944410E-01 -5.983957916E-03  2.957665615E-01 
        21 -3.058601627E-01 -3.279804903E-02 -4.012466185E-01 -6.176444390E-03 -4.773097316E-05 -6.286604044E-03  8.814855696E-03 -3.431973903E-03 -4.012466185E-01 -3.279804903E-02 -3.058601627E-01 
        22  3.058601627E-01 -3.279804903E-02 -4.012466185E-01 -6.574133118E-03 -3.959673191E-04  6.945202988E-03  9.582446902E-03 -7.828075391E-03 -4.012466185E-01 -3.279804903E-02  3.058601627E-01 
        23 -2.960645996E-01  9.954414546E-03 -4.011922328E-01 -5.599426521E-03  6.494552528E-05 -5.614657167E-03  7.935062263E-03 -5.536298714E-03 -4.011922328E-01  9.954414546E-03 -2.960645996E-01 
        24  2.960645305E-01  9.954414546E-03 -4.011921637E-01 -5.394129767E-03 -5.044316656E-05  5.395988441E-03  7.632742023E-03 -6.915464089E-03 -4.011921637E-01  9.954414546E-03  2.960645305E-01 
        25 -2.965108953E-01 -1.389665431E-02 -4.007402865E-01 -5.518598427E-03 -7.105892235E-05 -5.537835479E-03  7.819796980E-03 -1.819791727E-02 -4.007402865E-01 -1.389665431E-02 -2.965108953E-01 
        26  2.965109603E-01 -1.389665431E-02 -4.007403515E-01 -5.430464205E-03 -2.087959832E-04  5.491219474E-03  7.729179098E-03 -1.574037307E-02 -4.007403515E-01 -1.389665431E-02  2.965109603E-01 
        27 -2.971082077E-01  1.779950249E-02 -4.001439074E-01 -5.764447024E-03  2.057735070E-04 -5.838349658E-03  8.215959927E-03 -1.874779520E-03 -4.001439074E-01  1.779950249E-02 -2.971082077E-01 
        28  2.971081604E-01  1.779950249E-02 -4.001438602E-01 -6.148082498E-03  1.956468426E-04  6.217841371E-03  8.748172006E-03 -3.629996641E-03 -4.001438602E-01  1.779950249E-02  2.971081604E-01 
        29 -3.071620724E-01  3.634131527E-02 -3.999447088E-01 -6.767729658E-03  3.500532786E-04 -7.138959949E-03  9.845334694E-03  1.239577521E-03 -3.999447088E-01  3.634131527E-02 -3.071620724E-01 
        30  3.071620724E-01  3.634131527E-02 -3.999447088E-01 -7.142414508E-03  1.434582605E-04  7.359204146E-03  1.025776636E-02  7.286202169E-04 -3.999447088E-01  3.634131527E-02  3.071620724E-01 
        31 -2.978572614E-01 -2.165189605E-02 -3.994072038E-01 -5.377295857E-03 -4.355274443E-05 -5.391343698E-03  7.616011156E-03 -1.678682495E-02 -3.994072038E-01 -2.165189605E-02 -2.978572614E-01 
        32  2.978572903E-01 -2.165189605E-02 -3.994072327E-01 -5.864987819E-03 -1.117734262E-04  5.900645952E-03  8.326359755E-03 -1.359708582E-02 -3.994072327E-01 -2.165189605E-02  2.978572903E-01 
        33 -2.987485978E-01  2.544291496E-02 -3.985249284E-01 -6.053912256E-03  1.726946066E-04 -6.143521918E-03  8.634556477E-03 -3.480476730E-04 -3.985249284E-01  2.544291496E-02 -2.987485978E-01 
        34  2.987485699E-01  2.544291496E-02 -3.985249006E-01 -6.216278972E-03  1.779706947E-04  6.309397063E-03  8.860904824E-03 -3.716832360E-04 -3.985249006E-01  2.544291496E-02  2.987485699E-01 
        35 -3.085954834E-01 -3.978156811E-02 -3.985112978E-01 -6.223664639E-03 -1.761290609E-04 -6.483310718E-03  8.992650554E-03 -1.679054261E-04 -3.985112978E-01 -3.978156811E-02 -3.085954834E-01 
        36  3.085954834E-01 -3.978156811E-02 -3.985112978E-01 -6.655123543E-03 -3.278349051E-04  7.050775842E-03  9.702262290E-03 -4.261239973E-03 -3.985112978E-01 -3.978156811E-02  3.085954834E-01 
        37 -2.997782397E-01 -2.916181316E-02 -3.974981318E-01 -6.088548442E-03 -1.128292640E-04 -6.160277705E-03  8.664235868E-03 -1.092334116E-02 -3.974981318E-01 -2.916181316E-02 -2.997782397E-01 
        38  2.997782420E-01 -2.916181316E-02 -3.974981341E-01 -5.991994933E-03 -3.274302399E-04  6.217764374E-03  8.661922949E-03 -1.432610163E-02 -3.974981341E-01 -2.916181316E-02  2.997782420E-01 
        39 -3.101563325E-01  4.310905577E-02 -3.969504487E-01 -6.352349568E-03  5.032074029E-04 -6.945928050E-03  9.427172401E-03 -8.340466321E-03 -3.969504487E-01  4.310905577E-02 -3.101563325E-01 
        40  3.101563325E-01  4.310905577E-02 -3.969504487E-01 -7.990119455E-03  2.225244991E-04  8.343017421E-03  1.155650011E-02 -1.190369052E-03 -3.969504487E-01  4.310905577E-02  3.101563325E-01 
        41  2.907537047E-01 -1.886914829E-03 -3.967861483E-01 -5.078637637E-03 -1.842042330E-04  5.085322924E-03  7.192967360E-03 -6.908847409E-03 -3.967861483E-01 -1.886914829E-03  2.907537047E-01 
        42 -2.907537618E-01 -1.886645067E-03 -3.967862151E-01 -5.308418357E-03 -1.668225635E-04 -5.300130741E-03  7.508687041E-03 -8.758795465E-03 -3.967862151E-01 -1.886645067E-03 -2.907537618E-01 
        43 -2.909273244E-01  6.094507563E-03 -3.966425738E-01 -5.540414747E-03  6.747810295E-05 -5.555726830E-03  7.852732569E-03 -4.924435428E-03 -3.966425738E-01  6.094507563E-03 -2.909273244E-01 
        44  2.909271589E-01  6.094294799E-03 -3.966424329E-01 -5.201172108E-03 -7.044846387E-06  5.216470370E-03  7.372996441E-03 -3.804697685E-03 -3.966424329E-01  6.094294799E-03  2.909271589E-01 
        45  2.911872298E-01 -9.858820521E-03 -3.963328779E-01 -5.079488428E-03 -1.365984933E-05  5.080391996E-03  7.186755864E-03 -8.521711183E-03 -3.963328779E-01 -9.858820521E-03  2.911872298E-01 
        46 -2.911872676E-01 -9.858558493E-03 -3.963329648E-01 -5.609963373E-03 -1.007162066E-05 -5.608736327E-03  7.934526610E-03 -9.655574610E-03 -3.963329648E-01 -9.858558493E-03 -2.911872676E-01 
        47 -3.009444236E-01  3.279804903E-02 -3.963308795E-01 -6.103510108E-03  3.038448465E-04 -6.327934329E-03  8.803454421E-03 -1.247982499E-03 -3.963308795E-01  3.279804903E-02 -3.009444236E-01 
        48  3.009444236E-01  3.279804903E-02 -3.963308795E-01 -5.978994382E-03  1.585123439E-04  6.083432133E-03  8.532599120E-03 -3.937585437E-03 -3.963308795E-01  3.279804903E-02  3.009444236E-01 
        49 -2.915999758E-01  1.386921089E-02 -3.958366775E-01 -5.581422345E-03  1.265893399E-04 -5.603545063E-03  7.916866189E-03 -3.985026353E-03 -3.958366775E-01  1.386921089E-02 -2.915999758E-01 
        50  2.915999524E-01  1.386917385E-02 -3.958366639E-01 -5.515585106E-03  2.191582936E-04  5.567239589E-03  7.844268257E-03 -4.372126884E-03 -3.958366639E-01  1.386917385E-02  2.915999524E-01 
        51 -2.922412173E-01 -1.771773941E-02 -3.953050975E-01 -5.182575291E-03 -8.611269225E-06 -5.175845891E-03  7.325546601E-03 -1.466010872E-02 -3.953050975E-01 -1.771773941E-02 -2.922412173E-01 
        52  2.922411365E-01 -1.771801585E-02 -3.953049218E-01 -5.297647408E-03 -1.755984662E-04  5.365671254E-03  7.545962259E-03 -1.084611520E-02 -3.953049218E-01 -1.771801585E-02  2.922411365E-01 
        53 -3.118401952E-01 -4.631434612E-02 -3.952665860E-01 -7.148698521E-03 -2.172540248E-04 -7.508379528E-03  1.037058357E-02  2.036808588E-03 -3.952665860E-01 -4.631434612E-02 -3.118401952E-01 
        54  3.118401952E-01 -4.631434612E-02 -3.952665860E-01 -7.760470221E-03 -3.787743858E-04  8.321366806E-03  1.138627438E-02  1.752102097E-03 -3.952665860E-01 -4.631434612E-02  3.118401952E-01 
        55 -3.022325634E-01 -3.634131527E-02 -3.950151997E-01 -6.251194275E-03 -1.362579517E-04 -6.370761229E-03  8.932062998E-03 -6.915393907E-03 -3.950151997E-01 -3.634131527E-02 -3.022325634E-01 
        56  3.022325643E-01 -3.634131527E-02 -3.950152007E-01 -5.845268374E-03 -5.400100891E-04  6.244174465E-03  8.580720306E-03 -1.737739568E-02 -3.950152007E-01 -3.634131527E-02  3.022325643E-01 
