nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  1.027635754E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  1.027938801E-08  3.318568815E-06  4.578774693E-09 -3.318565405E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  1.028836571E-08  6.458201369E-06  1.376327674E-08 -6.458184544E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  1.029906294E-08  9.426834367E-06  2.780589092E-08 -9.426787983E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  1.030788610E-08  1.223308209E-05  4.650845398E-08 -1.223298204E-05  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  1.031502794E-08  1.488531962E-05  6.916525308E-08 -1.488513954E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  1.032026198E-08  1.739182153E-05  9.536049816E-08 -1.739152867E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  1.032359975E-08  1.976070416E-05  1.246452968E-07 -1.976026215E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  1.032494001E-08  2.199995834E-05  1.566683068E-07 -2.199933078E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  1.032421881E-08  2.411744936E-05  1.911153475E-07 -2.411659443E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  1.032135621E-08  2.612091157E-05  2.277309790E-07 -2.611978198E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  1.031626518E-08  2.801795563E-05  2.663048804E-07 -2.801651499E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  1.030886221E-08  2.981607213E-05  3.066741669E-07 -2.981426951E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  1.029905139E-08  3.152260615E-05  3.487188565E-07 -3.152039790E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  1.028674301E-08  3.314477362E-05  3.923599934E-07 -3.314211062E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  1.027183849E-08  3.468965588E-05  4.375567073E-07 -3.468648356E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  1.025422769E-08  3.616416507E-05  4.843043371E-07 -3.616042522E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  1.023380847E-08  3.757505692E-05  5.326314749E-07 -3.757069499E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  1.021047513E-08  3.892893073E-05  5.825993981E-07 -3.892388486E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  1.018411222E-08  4.023220026E-05  6.343015002E-07 -4.022640496E-05  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  1.015459272E-08  4.149110464E-05  6.878577210E-07 -4.148448716E-05  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  1.012179318E-08  4.271167927E-05  7.434173313E-07 -4.270417048E-05  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  1.008557504E-08  4.389978130E-05  8.011573414E-07 -4.389129390E-05  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  1.004579442E-08  4.506104597E-05  8.612787497E-07 -4.505149263E-05  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  1.000229322E-08  4.620091204E-05  9.240068835E-07 -4.619019455E-05  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  9.954906233E-09  4.732461093E-05  9.895912854E-07 -4.731261288E-05  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  9.903451392E-09  4.843715578E-05  1.058304292E-06 -4.842376075E-05  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  9.847733295E-09  4.954332690E-05  1.130440978E-06 -4.952841118E-05  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  9.787552990E-09  5.064772631E-05  1.206319325E-06 -5.063114077E-05  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  9.722684879E-09  5.175471597E-05  1.286280622E-06 -5.173630052E-05  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  9.652884714E-09  5.286846135E-05  1.370688892E-06 -5.284803774E-05  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  9.577879823E-09  5.399289876E-05  1.459926466E-06 -5.397027780E-05  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  9.497398423E-09  5.513177894E-05  1.554400797E-06 -5.510674964E-05  2.480620146E-01  8.499999642E-01 
        34  8.499999642E-01  2.558139563E-01  9.411139423E-09  5.628865620E-05  1.654543894E-06 -5.626097118E-05  2.558139563E-01  8.499999642E-01 
        35  8.499999642E-01  2.635658979E-01  9.318769756E-09  5.746687020E-05  1.760808459E-06 -5.743627480E-05  2.635658979E-01  8.499999642E-01 
        36  8.499999642E-01  2.713178098E-01  9.219946584E-09  5.866958963E-05  1.873671749E-06 -5.863578554E-05  2.713178396E-01  8.499999642E-01 
