x,y,z,p,wss_x,wss_y,wss_z,wss_mag
-0.12177463,0.022797975,-0.020873724,0,0.0003499287463,1.8754492191e-05,-0.00035197370282,0.0004966762989526012
-0.11422331,-0.0017893394,-0.0082815966,0,0.00056874810088,1.61777476788e-05,-0.00058549525206,0.0008164195073363746
-0.11312513,0.036669836,-0.020690403,0,-0.000185405575066,0.00036589145118,-0.00028307765287999997,0.0004983821213408545
-0.1167955,-0.0076379525,-0.011363142,0,0.0006240557074200001,6.3105556418e-05,-0.00053004885038,0.0008212061988340455
-0.11985169,-0.011960892,-0.01520907,0,0.0005381097206599999,-3.3140285486e-05,-0.0005179478961,0.0007476164612054052
-0.12501073,-0.027488874,-0.026426701,0,3.986616076e-05,0.000117982095624,-0.00022476553977999997,0.0002569603734706338
-0.12196637,-0.034508242,-0.027900399,0,-0.00030786741974,0.00046131318014,-0.000190510395722,0.000586418288584521
-0.12507301,-0.031270102,-0.028772161,0,5.8410703988e-05,8.0851896198e-05,-0.000136024127828,0.00016867543629869172
-0.12757365,-0.024189664,-0.027268811,0,6.9732497778e-05,3.39889619e-05,-0.000141719250092,0.00016156180434755387
-0.12711327,-0.020376846,-0.025128971,0,0.0003035974682,-6.155375895e-05,-0.00023028464758000002,0.0003859939207414665
-0.12797865,-0.031780172,-0.032012976,0,-0.000199041394168,0.00024729434404,-4.2691523496e-05,0.0003203038172812253
-0.13042888,-0.024651687,-0.030348561,0,0.00014991084738,-9.0872112936e-05,-8.6093602282e-05,0.0001953026149992211
-0.13077159,-0.028460967,-0.032747265,0,-0.00016548195097,0.00010643913231000001,-2.2203774086000002e-05,0.0001980064962757669
-0.13252365,-0.021628429,-0.031035045,0,0.00019144361099399999,-1.7111726434400002e-05,-0.00015279969399799998,0.0002455426925360846
-0.12167797,-0.038173978,-0.030496292,0,-0.00022459575194,0.00028471543151999996,-8.618646002199999e-05,0.00037273882897578245
-0.1293801,-0.017172422,-0.026214809,0,0.00028627561808,2.15089338e-05,-0.00031455341773999995,0.0004258640820170371
-0.12792394,-0.035432872,-0.03454123,0,-0.00031184046322,0.00021718980054,6.8745686198e-05,0.0003861888829714069
-0.1354912,-0.021619144,-0.033998773,0,0.000155922018956,-2.6385557914e-05,-0.000138566644564,0.00021025838543914054
-0.13193526,-0.017961983,-0.029041133,0,0.00032320515532,-4.3206624175999995e-05,-0.00025713176804,0.00041526513329858046
-0.13371814,-0.028929577,-0.035967806,0,2.5338441962e-07,-2.4456026634e-05,2.0895452862e-06,2.4546438476693602e-05
-0.13634297,-0.025111011,-0.03653283,0,0.000119043905526,8.872338202399999e-06,-0.000124110221012,0.00017220196510989201
-0.12308261,0.013116109,-0.018777204,0,0.00051200931364,-5.7801453704e-05,-0.00050170754076,0.0007191696613177218
-0.12571235,-0.012420251,-0.021205133,0,0.00040494064838,4.591883447e-05,-0.00046807456362000003,0.0006206281214846388
-0.1247299,-0.038588538,-0.033896308,0,-0.00059381505682,0.0007666028297,-4.4200721548e-05,0.0009706955877078822
-0.1286174,-0.013205641,-0.024303939,0,0.00044462753291999997,-1.97361499558e-05,-0.00037176477846,0.0005799070694076908
-0.13386188,-0.032610889,-0.038446036,0,-0.00026579826978,0.00023605416436,-4.4539823812e-06,0.00035551389099273126
-0.13086062,-0.035794979,-0.037753748,0,-0.00049165950682,0.00043468212594,2.2846927776e-05,0.0006566579043665014
-0.11693239,0.00061792106,-0.010953168,0,0.00057288798338,5.3566063538e-05,-0.000725120856,0.0009256728474306314
-0.11991628,-0.005441698,-0.014187527,0,0.00065946816704,3.2669824324e-06,-0.0006991172184199999,0.0009610795084719207
-0.11900229,0.034012574,-0.024576062,0,-4.1414503896e-05,0.00024800494948,-0.00026414476409999997,0.00036468352375857864
-0.12200797,0.027080698,-0.023201152,0,6.1616528696e-05,0.000155873648278,-0.00027068865706000004,0.0003183795532018113
-0.1246905,-0.0081905449,-0.019361699,0,0.0006036110769800001,-9.3398224604e-06,-0.00045479496398,0.0007558253924009942
-0.12502109,0.01571211,-0.021385599,0,0.00046078285391999994,-5.867683399e-05,-0.00051074228392,0.0006903777878072034
-0.1365998,-0.017678714,-0.033630121,0,0.00031306763371999997,-8.3275962646e-05,-0.00022829555815999999,0.00039631438418665047
-0.11597527,0.036960714,-0.023775738,0,-0.00026901138027999997,0.00058686069614,-0.0003582062044,0.0007382982353119441
-0.12180641,-0.0081510137,-0.016470871,0,0.0004944411869,7.6351236604e-05,-0.00060417805282,0.0007844314617246095
-0.13415978,-0.015396744,-0.030415355,0,0.00033186363306,1.00971434278e-06,-0.00034455234534,0.00047838353770811445
-0.052280815,0.03519875,-0.14585173,0,0.006948944680599999,-0.00045854818998,-0.0065788467076000005,0.009580152536294625
-0.13084484,-0.0099517117,-0.025807346,0,0.00047358673065999997,6.9405567922e-06,-0.0004942808071999999,0.0006845772996178712
-0.10874829,-0.046832444,-0.026060631,0,-0.0007370601266799999,0.00090576885904,-0.000143491322408,0.0011765477533676896
-0.12449168,0.019619792,-0.022201049,0,0.00028432203485999997,6.8843558938e-05,-0.0003698374939,0.0004715487535858974
-0.050240899,0.031695787,-0.1462814,0,0.005280842141,-0.0003308784664,-0.0048336218932,0.007166636232160178
-0.13383207,-0.011353255,-0.029092438,0,0.00052411580448,-6.983673355e-05,-0.00034554118298,0.000631643297276136
-0.12012716,-0.0015397289,-0.014171846,0,0.00064023022584,6.0476853898e-05,-0.0007204761836599999,0.0009657319106034632
-0.1269974,-0.0047881278,-0.02124215,0,0.00060429117116,6.4600967232e-05,-0.0006939063927,0.0009224137826047272
-0.1302467,-0.0057639049,-0.02458899,0,0.00058541992676,7.5495791946e-06,-0.00056832152498,0.0008159429162320684
-0.1327213,-0.0025059427,-0.026807588,0,0.0007227489616,-4.81878311e-05,-0.00064973986944,0.0009730621904585075
-0.13631817,-0.0087630743,-0.031075988,0,0.0005588238572,-2.7611593018e-05,-0.0005122991605800001,0.0007586151418050198
-0.13580555,-0.0041035688,-0.030009494,0,0.00058943014142,4.5843515188e-05,-0.0006897307030999999,0.0009084370987019485
-0.12632871,-0.00040319523,-0.020369035,0,0.00067445954666,-5.3804655172e-06,-0.00055549835052,0.0008737866140657199
-0.13194405,0.0018325498,-0.026010381,0,0.0006564410929799999,5.1387064092000005e-05,-0.00081055575408,0.0010442969737488323
-0.10875347,0.046830348,-0.026063233,0,-0.0006276841000399999,0.0008265175362,-0.00023045242942,0.0010631212956736043
-0.12880076,0.0029595201,-0.022918668,0,0.00070554361996,-1.67435805e-05,-0.00067045448742,0.0009734379111457678
-0.12296342,0.0010260248,-0.017021049,0,0.0006651882961,-2.2035962156e-05,-0.00064283579918,0.0009253101737276809
-0.053079676,-0.035998118,-0.14597741,0,0.0053743191332,-0.00025234992542,-0.004205705378,0.0068289782805978526
-0.12767254,0.0073986001,-0.022224829,0,0.0006252520657600001,-8.8054748122e-05,-0.00060890238342,0.0008771863524579786
-0.050443009,-0.031598,-0.14651939,0,0.0073093560808,-0.0005724962115800001,-0.0050266915698,0.008889435660721088
-0.12444574,0.0084938576,-0.0191623,0,0.00046509388833999995,-3.0042560106e-05,-0.0005244668946,0.0007016269692082186
-0.12963788,0.010671882,-0.024752586,0,0.00044969029578000003,1.84036092908e-05,-0.00051063785156,0.0006806695750505123
-0.12220868,0.0054839977,-0.016508153,0,0.0005836387391799999,-4.8432777742e-05,-0.0005386376396800001,0.0007956823604375477
-0.12834957,0.014363141,-0.024298453,0,0.00048775994312,-0.00010551952173,-0.00043230840608,0.0006602535040012917
-0.12502493,0.027438391,-0.026416724,0,1.8434712722e-05,0.00035113704033999996,-0.00038944167052,0.0005246921711530349
-0.12197269,0.034502996,-0.027902913,0,-0.0003626642385,0.00053856452098,-0.00026886335754,0.0007027550057971011
-0.13433743,0.0051769632,-0.028626141,0,0.00060750127266,3.2320830474e-05,-0.00065496840814,0.0008939161303094908
-0.12507859,0.031264585,-0.028774132,0,2.9722536908e-05,0.00021357222026,-0.00029294143572,0.0003637460752073186
-0.11114575,-0.043135887,-0.024479859,0,-0.0005357145566600001,0.00083002657182,-0.00028540142333999995,0.0010282938143299219
-0.13315948,0.0095772159,-0.028062186,0,0.0006107190772,-5.0557583092e-05,-0.0005114727287,0.0007982093789651609
-0.12961821,0.017424448,-0.026539713,0,0.00027637348052,9.188016605e-05,-0.00042940082944,0.0005188538695739624
-0.12765592,0.024161153,-0.027336404,0,0.00035420595956,2.7641502478000003e-05,-0.0004147242514,0.0005460971700589118
-0.12735601,0.020625275,-0.025448158,0,0.000326334074,5.8806848868e-05,-0.00043157356816,0.00054424986730506
-0.12798528,0.031773638,-0.032015243,0,-0.00031265524024,0.00046072078828,-0.00023187406156,0.000603143867105691
-0.13240375,0.017544925,-0.029366185,0,0.00043070334529999996,-8.2816999876e-05,-0.00041812420074,0.0006059635916171336
-0.13065041,0.024727826,-0.030606486,0,0.00013697074318,0.00012606853438,-0.00030756148468,0.00035951123307425127
-0.13092612,0.028514117,-0.032927917,0,0.000160391180338,0.000116532720504,-0.00026973562652,0.0003347573955753885
-0.13465671,0.013388951,-0.030434525,0,0.00039168686595999997,7.0529182684e-05,-0.00049665908068,0.0006364457628090101
-0.13313604,0.021312425,-0.031544712,0,0.00016984830084,0.00013652836,-0.00032733689346,0.00039324023217693295
-0.12168559,0.038169471,-0.030500185,0,-0.00032706574243999997,0.0005878819507399999,-0.00028433206486,0.0007303573857990671
-0.13625568,0.021472359,-0.034731137,0,0.0002752549951,0.000107541936828,-0.00038383628466000003,0.00048441807762077913
-0.12793251,0.035426175,-0.034544802,0,-0.00036422631069999995,0.00052923036226,-0.00017759902546600001,0.0006665485695659819
-0.13394102,0.028986499,-0.036219029,0,-0.000111699855274,0.00034452313798,-0.00023714253971999998,0.00043290834412918215
-0.13678496,0.025360143,-0.037084023,0,0.00030798585398,2.9671572472e-05,-0.00035132058934,0.0004681472470910792
-0.13866044,0.017866208,-0.035733584,0,0.00044183839052,-1.0779377207399999e-05,-0.0004969825883,0.0006650782295216486
-0.13779376,0.013550299,-0.033615498,0,0.00044197241138,7.8911544554e-05,-0.00053640576408,0.0006994982401859197
-0.1247387,0.038583597,-0.033900963,0,-0.00064382634192,0.00064383978212,-2.2493861746e-05,0.0009107952554809813
-0.13394941,0.032608147,-0.038531375,0,-0.000104119018788,0.00020542344706,-0.000113333509578,0.0002566788792804253
-0.13088173,0.035788302,-0.037769822,0,-0.00051867555254,0.00069823963354,-0.0001769033226,0.0008876134858121904
