cellnumber     x-coordinate     y-coordinate     y-wall-shear     x-wall-shear       wall-shear velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  9.292861992E-16  9.833333492E-01  1.077849902E-06 -0.000000000E+00  1.077849902E-06  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.411449830E-06  9.832795858E-01  1.769805700E-02 
         2  8.437694881E-16  9.499999881E-01  3.447016752E-07 -0.000000000E+00  3.447016752E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -7.930543688E-07  9.499152899E-01  1.771918871E-02 
         3  8.141635161E-16  9.166666269E-01  2.740619038E-07 -0.000000000E+00  2.740619038E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -4.230985269E-07  9.165282249E-01  1.777018607E-02 
         4  7.845575970E-16  8.833333254E-01  1.965426009E-07 -0.000000000E+00  1.965426009E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.600274343E-07  8.831686974E-01  1.774633490E-02 
         5  7.549516779E-16  8.500000238E-01  1.484658725E-07 -0.000000000E+00  1.484658725E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.789476300E-07  8.498095274E-01  1.769343764E-02 
         6  7.253457059E-16  8.166666627E-01  1.168227186E-07 -0.000000000E+00  1.168227186E-07  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.244521002E-07  8.164810538E-01  1.764845476E-02 
         7  6.957397339E-16  7.833333015E-01  9.329220063E-08 -0.000000000E+00  9.329220063E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -8.916416050E-08  7.831224799E-01  1.754731685E-02 
         8  6.661338148E-16  7.500000000E-01  7.659474477E-08 -0.000000000E+00  7.659474477E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -6.417754861E-08  7.497556210E-01  1.748694666E-02 
         9  6.365278957E-16  7.166666985E-01  6.370556349E-08 -0.000000000E+00  6.370556349E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -4.616424931E-08  7.164230347E-01  1.743870601E-02 
        10  6.069219237E-16  6.833333373E-01  5.365427924E-08 -0.000000000E+00  5.365427569E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -3.247034996E-08  6.830624938E-01  1.735229418E-02 
        11  5.773159516E-16  6.499999762E-01  4.540915910E-08 -0.000000000E+00  4.540915910E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.198770410E-08  6.497183442E-01  1.732439920E-02 
        12  5.477100325E-16  6.166666746E-01  3.853720543E-08 -0.000000000E+00  3.853720543E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.385348813E-08  6.163914204E-01  1.729835756E-02 
        13  5.181041135E-16  5.833333731E-01  3.265067505E-08 -0.000000000E+00  3.265067505E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -7.532381829E-09  5.830692649E-01  1.724543609E-02 
        14  4.884981414E-16  5.500000119E-01  2.750932104E-08 -0.000000000E+00  2.750932104E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00 -2.658285814E-09  5.497449636E-01  1.723090000E-02 
        15  4.588921694E-16  5.166666508E-01  2.297223034E-08 -0.000000000E+00  2.297223034E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.010752149E-09  5.164336562E-01  1.720587164E-02 
        16  4.292862503E-16  4.833333492E-01  1.893988610E-08 -0.000000000E+00  1.893988610E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  3.675028504E-09  4.831255674E-01  1.719874702E-02 
        17  3.996802783E-16  4.499999881E-01  1.533493332E-08 -0.000000000E+00  1.533493332E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.490304655E-09  4.498177171E-01  1.722063683E-02 
        18  3.700743592E-16  4.166666865E-01  1.219643853E-08 -0.000000000E+00  1.219643853E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.595871849E-09  4.165005982E-01  1.722804829E-02 
        19  3.404683872E-16  3.833333254E-01  9.314002902E-09 -0.000000000E+00  9.314003790E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.151134795E-09  3.831795156E-01  1.726767421E-02 
        20  3.108624681E-16  3.500000238E-01  6.899549820E-09 -0.000000000E+00  6.899549820E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  7.136380820E-09  3.498425484E-01  1.727966033E-02 
        21  2.812564960E-16  3.166666627E-01  4.757660044E-09 -0.000000000E+00  4.757660044E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  6.669297115E-09  3.164959848E-01  1.729739457E-02 
        22  2.516505770E-16  2.833333611E-01  3.071680021E-09 -0.000000000E+00  3.071680021E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.946843018E-09  2.831694186E-01  1.733208634E-02 
        23  2.220446049E-16  2.500000000E-01  1.686374929E-09 -0.000000000E+00  1.686374929E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  5.031314476E-09  2.498653829E-01  1.736872643E-02 
        24  1.924386594E-16  2.166666687E-01  6.569746414E-10 -0.000000000E+00  6.569746414E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.013358978E-09  2.165424675E-01  1.739143021E-02 
        25  1.628327138E-16  1.833333373E-01 -6.628863430E-11 -0.000000000E+00  6.628863430E-11  0.000000000E+00  0.000000000E+00  0.000000000E+00  2.987843528E-09  1.832369566E-01  1.743006334E-02 
        26  1.332267682E-16  1.500000060E-01 -4.621784067E-10 -0.000000000E+00  4.621783789E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.977100261E-09  1.499032080E-01  1.743140258E-02 
        27  1.036208227E-16  1.166666746E-01 -6.174300515E-10 -0.000000000E+00  6.174300515E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.162610119E-09  1.165683940E-01  1.743339375E-02 
        28  7.401487051E-17  8.333333582E-02 -5.204462417E-10 -0.000000000E+00  5.204462417E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00  4.839453838E-10  8.324249834E-02  1.747914962E-02 
        29  4.440892496E-17  5.000000447E-02 -2.888719541E-10 -0.000000000E+00  2.888719541E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.578169401E-10  4.995065928E-02  1.754089631E-02 
        30  1.480297443E-17  1.666666754E-02 -1.112679393E-11 -0.000000000E+00  1.112679393E-11  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.662524603E-02  1.758531108E-02 
        31  1.764705963E-02  0.000000000E+00 -0.000000000E+00  2.788802522E-11  2.788802522E-11  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  1.662524603E-02  1.758531108E-02 
        32  5.294118077E-02  0.000000000E+00 -0.000000000E+00  3.164131734E-10  3.164131734E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00 -1.863470628E-10  1.661732607E-02  5.283501372E-02 
        33  8.823529631E-02  0.000000000E+00 -0.000000000E+00  5.552558413E-10  5.552558413E-10  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.695525163E-10  1.657590456E-02  8.806746453E-02 
