nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -5.237681789E-03 -4.430500872E-04 -5.313757782E-03  7.488740868E-03 -7.978017438E-03 -4.065676049E-01 -1.996539108E-03 -3.005391763E-01 
         2  3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -4.057972690E-03 -3.900160706E-04  4.116839810E-03  5.796902415E-03 -7.234388297E-03 -4.065676049E-01 -1.996539108E-03  3.005391763E-01 
         3 -3.006894509E-01  5.983957916E-03 -4.064173303E-01 -4.699550915E-03 -2.317228347E-04 -4.718161628E-03  6.669149842E-03 -4.091760620E-03 -4.064173303E-01  5.983957916E-03 -3.006894509E-01 
         4  3.006894509E-01  5.983957916E-03 -4.064173303E-01 -4.248688198E-03 -3.521022352E-04  4.261905113E-03  6.030778154E-03 -4.364539575E-03 -4.064173303E-01  5.983957916E-03  3.006894509E-01 
         5 -3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -4.500021096E-03 -4.271479500E-04 -4.614251612E-03  6.468732021E-03 -8.498476327E-03 -4.061172072E-01 -9.954414546E-03 -3.009895740E-01 
         6  3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -4.061968906E-03 -2.936069924E-04  4.154943593E-03  5.819941226E-03 -6.972330840E-03 -4.061172072E-01 -9.954414546E-03  3.009895740E-01 
         7 -3.014386950E-01  1.389665431E-02 -4.056680862E-01 -4.999940899E-03 -1.057315544E-04 -5.052936840E-03  7.115424955E-03  5.551189617E-04 -4.056680862E-01  1.389665431E-02 -3.014386950E-01 
         8  3.014386950E-01  1.389665431E-02 -4.056680862E-01 -4.659044622E-03 -1.005984558E-04  4.703222750E-03  6.622958921E-03 -4.379026344E-05 -4.056680862E-01  1.389665431E-02  3.014386950E-01 
         9 -3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -3.986079820E-03 -6.872893212E-05 -4.045245558E-03  5.682388457E-03 -8.472544749E-03 -4.050712405E-01 -1.779950249E-02 -3.020355407E-01 
        10  3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -4.208667685E-03 -2.460026060E-04  4.343174770E-03  6.055845592E-03 -4.666782996E-03 -4.050712405E-01 -1.779950249E-02  3.020355407E-01 
        11 -3.027784194E-01  2.165189605E-02 -4.043283618E-01 -5.367570423E-03  1.269554484E-04 -5.490636115E-03  7.680603995E-03  2.271926606E-03 -4.043283618E-01  2.165189605E-02 -3.027784194E-01 
