nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -1.863236940E-02 -9.922825790E-05 -1.889953119E-02  2.654817752E-02 -1.768792809E-02 -4.065676049E-01 -1.996539108E-03 -3.005391763E-01 
         2  3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -1.673924754E-02 -1.381975458E-04  1.699118229E-02  2.387345462E-02 -2.176376241E-02 -4.065676049E-01 -1.996539108E-03  3.005391763E-01 
         3 -3.006894509E-01  5.983957916E-03 -4.064173303E-01 -2.147628082E-02  7.121971846E-04 -2.180177134E-02  3.061586440E-02  6.345838320E-03 -4.064173303E-01  5.983957916E-03 -3.006894509E-01 
         4  3.006894509E-01  5.983957916E-03 -4.064173303E-01 -1.859255853E-02 -5.366723209E-04  1.876477666E-02  2.642476482E-02 -2.432169563E-02 -4.064173303E-01  5.983957916E-03  3.006894509E-01 
         5 -3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -1.818268963E-02  1.059207491E-05 -1.839138437E-02  2.587248902E-02 -2.542157250E-02 -4.061172072E-01 -9.954414546E-03 -3.009895740E-01 
         6  3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -1.941758540E-02 -8.584056974E-04  1.984967016E-02  2.778466092E-02  5.548220944E-03 -4.061172072E-01 -9.954414546E-03  3.009895740E-01 
         7 -3.014386950E-01  1.389665431E-02 -4.056680862E-01 -1.936975907E-02  8.736949825E-04 -1.986955567E-02  2.776941202E-02  7.628644926E-03 -4.056680862E-01  1.389665431E-02 -3.014386950E-01 
         8  3.014386950E-01  1.389665431E-02 -4.056680862E-01 -1.764574786E-02 -1.999413802E-04  1.784276036E-02  2.509846104E-02  1.058490417E-02 -4.056680862E-01  1.389665431E-02  3.014386950E-01 
         9 -3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -2.102714129E-02  1.480404358E-04 -2.127634375E-02  2.991702368E-02  4.262731131E-03 -4.050712405E-01 -1.779950249E-02 -3.020355407E-01 
        10  3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -1.932012971E-02 -1.184534219E-03  1.995039574E-02  2.781543674E-02 -6.991440585E-03 -4.050712405E-01 -1.779950249E-02  3.020355407E-01 
