nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  2.267723254E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  2.268944854E-08  8.888961929E-06  1.871112687E-08 -8.888939192E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  2.272589583E-08  1.733548379E-05  5.612543319E-08 -1.733538375E-05  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  2.276919275E-08  2.536661304E-05  1.131278751E-07 -2.536633656E-05  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  2.280449074E-08  3.301075776E-05  1.888189729E-07 -3.301016841E-05  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  2.283244527E-08  4.029462434E-05  2.802812276E-07 -4.029356205E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  2.285182887E-08  4.724378960E-05  3.858259845E-07 -4.724206883E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  2.286247280E-08  5.388253339E-05  5.037144319E-07 -5.387997226E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  2.286349243E-08  6.023409514E-05  6.326821449E-07 -6.023047172E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  2.285420919E-08  6.632065924E-05  7.716806181E-07 -6.631574797E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  2.283377576E-08  7.216348604E-05  9.199981150E-07 -7.215706864E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  2.280132527E-08  7.778299914E-05  1.077203706E-06 -7.777481369E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  2.275589672E-08  8.319878543E-05  1.243158977E-06 -8.318856999E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  2.269649713E-08  8.842976240E-05  1.418011493E-06 -8.841724048E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  2.262204291E-08  9.349414177E-05  1.602198950E-06 -9.347900050E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  2.253139897E-08  9.840952407E-05  1.796437800E-06 -9.839142149E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  2.242336805E-08  1.031929205E-04  2.001735311E-06 -1.031714637E-04  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  2.229669605E-08  1.078608329E-04  2.219387170E-06 -1.078355999E-04  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  2.215004535E-08  1.124292321E-04  2.450978400E-06 -1.123997063E-04  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  2.198201443E-08  1.169136376E-04  2.698397111E-06 -1.168792587E-04  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  2.179109515E-08  1.213291325E-04  2.963834504E-06 -1.212892021E-04  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  2.157569057E-08  1.256903342E-04  3.249790552E-06 -1.256440883E-04  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  2.133410071E-08  1.300115255E-04  3.559086281E-06 -1.299580181E-04  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  2.106449060E-08  1.343065233E-04  3.894872862E-06 -1.342446485E-04  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  2.076489380E-08  1.385888318E-04  4.260636615E-06 -1.385172654E-04  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  2.043320535E-08  1.428715186E-04  4.660214927E-06 -1.427887619E-04  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  2.006715505E-08  1.471673168E-04  5.097805115E-06 -1.470715506E-04  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  1.966430574E-08  1.514885953E-04  5.577980573E-06 -1.513776515E-04  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  1.922200710E-08  1.558473159E-04  6.105693501E-06 -1.557186479E-04  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  1.873739564E-08  1.602550765E-04  6.686289453E-06 -1.601056429E-04  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  1.820741069E-08  1.647230674E-04  7.325522802E-06 -1.645493176E-04  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  1.762873936E-08  1.692620572E-04  8.029561286E-06 -1.690597855E-04  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  1.699783247E-08  1.738823776E-04  8.805002835E-06 -1.736465783E-04  2.480620146E-01  8.499999642E-01 
        34  8.499999642E-01  2.558139563E-01  1.631082469E-08  1.785938657E-04  9.658877389E-06 -1.783187618E-04  2.558139563E-01  8.499999642E-01 
        35  8.499999642E-01  2.635658979E-01  1.556351137E-08  1.834058785E-04  1.059864917E-05 -1.830845722E-04  2.635658979E-01  8.499999642E-01 
        36  8.499999642E-01  2.713178098E-01  1.475143385E-08  1.883272198E-04  1.163221532E-05 -1.879517513E-04  2.713178396E-01  8.499999642E-01 
        37  8.499999642E-01  2.790697515E-01  1.386981374E-08  1.933661115E-04  1.276791863E-05 -1.929270802E-04  2.790697813E-01  8.499999642E-01 
        38  8.499999642E-01  2.868216932E-01  1.291347207E-08  1.985301060E-04  1.401453119E-05 -1.980166126E-04  2.868216634E-01  8.499999642E-01 
        39  8.499999642E-01  2.945736349E-01  1.187687282E-08  2.038261155E-04  1.538124525E-05 -2.032254561E-04  2.945736051E-01  8.499999642E-01 
        40  8.499999642E-01  3.023255765E-01  1.075409628E-08  2.092601790E-04  1.687764779E-05 -2.085576998E-04  3.023255467E-01  8.499999642E-01 
        41  8.499999642E-01  3.100775182E-01  9.538776879E-09  2.148376225E-04  1.851371781E-05 -2.140163851E-04  3.100775182E-01  8.499999642E-01 
        42  8.499999642E-01  3.178294599E-01  8.224210646E-09  2.205627970E-04  2.029978350E-05 -2.196032729E-04  3.178294599E-01  8.499999642E-01 
        43  8.499999642E-01  3.255813718E-01  6.803273500E-09  2.264390787E-04  2.224648415E-05 -2.253188723E-04  3.255814016E-01  8.499999642E-01 
        44  8.499999642E-01  3.333333135E-01  5.268376402E-09  2.324687084E-04  2.436471550E-05 -2.311622084E-04  3.333333433E-01  8.499999642E-01 
        45  8.499999642E-01  3.410852551E-01  3.611548394E-09  2.386528504E-04  2.666558976E-05 -2.371308365E-04  3.410852849E-01  8.499999642E-01 
        46  8.499999642E-01  3.488371968E-01  1.824379314E-09  2.449912718E-04  2.916035191E-05 -2.432205947E-04  3.488371968E-01  8.499999642E-01 
        47  8.499999642E-01  3.565891385E-01 -1.019227341E-10  2.514825319E-04  3.186031608E-05 -2.494255896E-04  3.565891385E-01  8.499999642E-01 
        48  8.499999642E-01  3.643410802E-01 -2.176533398E-09  2.581235894E-04  3.477675637E-05 -2.557379776E-04  3.643410802E-01  8.499999642E-01 
        49  8.499999642E-01  3.720930219E-01 -4.409020704E-09  2.649098169E-04  3.792081043E-05 -2.621478925E-04  3.720930219E-01  8.499999642E-01 
        50  8.499999642E-01  3.798449337E-01 -6.809231401E-09  2.718349861E-04  4.130337402E-05 -2.686434309E-04  3.798449636E-01  8.499999642E-01 
        51  8.499999642E-01  3.875968754E-01 -9.387335353E-09  2.788910642E-04  4.493497181E-05 -2.752102446E-04  3.875969052E-01  8.499999642E-01 
        52  8.499999642E-01  3.953488171E-01 -1.215373047E-08  2.860680688E-04  4.882559733E-05 -2.818318608E-04  3.953488469E-01  8.499999642E-01 
        53  8.499999642E-01  4.031007588E-01 -1.511886794E-08  2.933542419E-04  5.298458564E-05 -2.884892165E-04  4.031007886E-01  8.499999642E-01 
        54  8.499999642E-01  4.108527005E-01 -1.829334551E-08  3.007356136E-04  5.742043868E-05 -2.951608330E-04  4.108527005E-01  8.499999642E-01 
        55  8.499999642E-01  4.186046422E-01 -2.168775737E-08  3.081962641E-04  6.214065797E-05 -3.018227289E-04  4.186046422E-01  8.499999642E-01 
        56  8.499999642E-01  4.263565838E-01 -2.531247389E-08  3.157181491E-04  6.715153722E-05 -3.084483324E-04  4.263565838E-01  8.499999642E-01 
        57  8.499999642E-01  4.341085255E-01 -2.917762565E-08  3.232808667E-04  7.245803863E-05 -3.150085686E-04  4.341085255E-01  8.499999642E-01 
        58  8.499999642E-01  4.418604672E-01 -3.329298792E-08  3.308622108E-04  7.806357462E-05 -3.214718308E-04  4.418604672E-01  8.499999642E-01 
        59  8.499999642E-01  4.496123791E-01 -3.766774270E-08  3.384376760E-04  8.396975318E-05 -3.278040676E-04  4.496124089E-01  8.499999642E-01 
        60  8.499999642E-01  4.573643208E-01 -4.231024064E-08  3.459806612E-04  9.017629782E-05 -3.339690738E-04  4.573643506E-01  8.499999642E-01 
        61  8.499999642E-01  4.651162624E-01 -4.722827640E-08  3.534626449E-04  9.668078565E-05 -3.399283160E-04  4.651162922E-01  8.499999642E-01 
        62  8.499999642E-01  4.728682041E-01 -5.242815959E-08  3.608532425E-04  1.034785091E-04 -3.456413106E-04  4.728682041E-01  8.499999642E-01 
        63  8.499999642E-01  4.806201458E-01 -5.791530455E-08  3.681203816E-04  1.105623087E-04 -3.510658862E-04  4.806201458E-01  8.499999642E-01 
        64  8.499999642E-01  4.883720875E-01 -6.369320715E-08  3.752303601E-04  1.179223182E-04 -3.561584745E-04  4.883720875E-01  8.499999642E-01 
        65  8.499999642E-01  4.961240292E-01 -6.976360112E-08  3.821483406E-04  1.255460957E-04 -3.608743427E-04  4.961240292E-01  8.499999642E-01 
        66  8.500000238E-01  5.038759708E-01 -7.612707975E-08  3.888383217E-04  1.334182743E-04 -3.651679726E-04  5.038759708E-01  8.500000238E-01 
        67  8.499999642E-01  5.116279125E-01 -8.278146879E-08  3.952635452E-04  1.415205043E-04 -3.689934383E-04  5.116279125E-01  8.499999642E-01 
        68  8.499999642E-01  5.193798542E-01 -8.972246235E-08  4.013867583E-04  1.498316124E-04 -3.723049012E-04  5.193798542E-01  8.499999642E-01 
        69  8.499999642E-01  5.271317959E-01 -9.694332448E-08  4.071706207E-04  1.583273552E-04 -3.750569595E-04  5.271317959E-01  8.499999642E-01 
        70  8.499999642E-01  5.348837376E-01 -1.044346973E-07  4.125780251E-04  1.669806079E-04 -3.772052296E-04  5.348837376E-01  8.499999642E-01 
        71  8.499999642E-01  5.426356196E-01 -1.121844662E-07  4.175723298E-04  1.757614227E-04 -3.787066671E-04  5.426356792E-01  8.499999642E-01 
        72  8.499999642E-01  5.503875613E-01 -1.201778872E-07  4.221181734E-04  1.846369414E-04 -3.795202647E-04  5.503876209E-01  8.499999642E-01 
        73  8.499999642E-01  5.581395030E-01 -1.283970477E-07  4.261811264E-04  1.935718465E-04 -3.796073725E-04  5.581395626E-01  8.499999642E-01 
        74  8.499999642E-01  5.658914447E-01 -1.368213987E-07  4.297289415E-04  2.025283466E-04 -3.789321054E-04  5.658913851E-01  8.499999642E-01 
        75  8.499999642E-01  5.736433864E-01 -1.454274923E-07  4.327310598E-04  2.114664239E-04 -3.774618963E-04  5.736433268E-01  8.499999642E-01 
        76  8.499999642E-01  5.813953280E-01 -1.541890384E-07  4.351597163E-04  2.203441400E-04 -3.751679906E-04  5.813952684E-01  8.499999642E-01 
        77  8.499999642E-01  5.891472697E-01 -1.630771749E-07  4.369895905E-04  2.291179844E-04 -3.720254172E-04  5.891472101E-01  8.499999642E-01 
        78  8.499999642E-01  5.968992114E-01 -1.720605383E-07  4.381987965E-04  2.377430937E-04 -3.680137452E-04  5.968991518E-01  8.499999642E-01 
        79  8.499999642E-01  6.046511531E-01 -1.811055199E-07  4.387685331E-04  2.461737313E-04 -3.631169675E-04  6.046510935E-01  8.499999642E-01 
        80  8.499999642E-01  6.124030948E-01 -1.901764932E-07  4.386837245E-04  2.543636074E-04 -3.573237336E-04  6.124030352E-01  8.499999642E-01 
        81  8.499999642E-01  6.201550364E-01 -1.992364105E-07  4.379328457E-04  2.622661996E-04 -3.506274370E-04  6.201550364E-01  8.499999642E-01 
        82  8.499999642E-01  6.279069781E-01 -2.082474708E-07  4.365083587E-04  2.698353201E-04 -3.430260695E-04  6.279069781E-01  8.499999642E-01 
        83  8.499999642E-01  6.356589198E-01 -2.171702818E-07  4.344066547E-04  2.770251886E-04 -3.345224250E-04  6.356589198E-01  8.499999642E-01 
        84  8.499999642E-01  6.434108019E-01 -2.259647545E-07  4.316283157E-04  2.837911888E-04 -3.251236631E-04  6.434108615E-01  8.499999642E-01 
        85  8.499999642E-01  6.511627436E-01 -2.345915959E-07  4.281776492E-04  2.900901891E-04 -3.148404066E-04  6.511628032E-01  8.499999642E-01 
        86  8.499999642E-01  6.589146852E-01 -2.430115273E-07  4.240632697E-04  2.958806581E-04 -3.036870330E-04  6.589147449E-01  8.499999642E-01 
        87  8.500000238E-01  6.666666865E-01 -2.511864636E-07  4.192978085E-04  3.011234803E-04 -2.916808589E-04  6.666666865E-01  8.500000238E-01 
        88  8.499999642E-01  6.744185686E-01 -2.590807071E-07  4.138980294E-04  3.057813447E-04 -2.788412385E-04  6.744186282E-01  8.499999642E-01 
        89  8.499999642E-01  6.821705103E-01 -2.666591001E-07  4.078847996E-04  3.098198795E-04 -2.651891264E-04  6.821705699E-01  8.499999642E-01 
        90  8.499999642E-01  6.899224520E-01 -2.738881619E-07  4.012836725E-04  3.132075944E-04 -2.507456811E-04  6.899224520E-01  8.499999642E-01 
        91  8.499999642E-01  6.976743937E-01 -2.807383055E-07  3.941249743E-04  3.159161715E-04 -2.355313045E-04  6.976743937E-01  8.499999642E-01 
        92  8.499999642E-01  7.054263353E-01 -2.871826723E-07  3.864445025E-04  3.179204650E-04 -2.195644920E-04  7.054263353E-01  8.499999642E-01 
        93  8.499999642E-01  7.131782770E-01 -2.931974166E-07  3.782844869E-04  3.191986179E-04 -2.028604358E-04  7.131782770E-01  8.499999642E-01 
        94  8.499999642E-01  7.209302187E-01 -2.987622452E-07  3.696950444E-04  3.197321494E-04 -1.854293077E-04  7.209302187E-01  8.499999642E-01 
        95  8.499999642E-01  7.286821604E-01 -3.038604461E-07  3.607363324E-04  3.195060708E-04 -1.672747603E-04  7.286821604E-01  8.499999642E-01 
        96  8.499999642E-01  7.364341021E-01 -3.084790876E-07  3.514814598E-04  3.185086825E-04 -1.483919768E-04  7.364341021E-01  8.499999642E-01 
        97  8.499999642E-01  7.441860437E-01 -3.126084493E-07  3.420209978E-04  3.167318937E-04 -1.287655614E-04  7.441860437E-01  8.499999642E-01 
        98  8.499999642E-01  7.519379258E-01 -3.162439839E-07  3.324686550E-04  3.141709312E-04 -1.083674942E-04  7.519379854E-01  8.499999642E-01 
        99  8.499999642E-01  7.596898675E-01 -3.193873681E-07  3.229677677E-04  3.108233213E-04 -8.715447620E-05  7.596899271E-01  8.499999642E-01 
       100  8.499999642E-01  7.674418092E-01 -3.220356461E-07  3.137026215E-04  3.066898789E-04 -6.506543286E-05  7.674418688E-01  8.499999642E-01 
       101  8.499999642E-01  7.751937509E-01 -3.241924560E-07  3.049121588E-04  3.017761628E-04 -4.201894990E-05  7.751938105E-01  8.499999642E-01 
       102  8.499999642E-01  7.829456925E-01 -3.258713832E-07  2.969023772E-04  2.960897691E-04 -1.790997158E-05  7.829457521E-01  8.499999642E-01 
       103  8.499999642E-01  7.906976342E-01 -3.270845639E-07  2.900618711E-04  2.896402730E-04  7.393100987E-06  7.906976938E-01  8.499999642E-01 
       104  8.499999642E-01  7.984495759E-01 -3.278503584E-07  2.848770237E-04  2.824403346E-04  3.405413736E-05  7.984496355E-01  8.499999642E-01 
