cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  9.499999881E-01  9.818428159E-01  5.576206022E-04  2.800560708E-07  5.576205440E-04  4.987651403E-10  9.817994833E-01  9.674001932E-01 
         2  9.499999881E-01  9.455283880E-01  4.691567738E-04  2.136268449E-06  4.691519134E-04  3.552238018E-11  9.454535842E-01  9.669628143E-01 
         3  9.500000477E-01  9.090321064E-01  3.847708576E-04  5.254709777E-06  3.847349726E-04 -8.799951878E-10  9.090207815E-01  9.665682912E-01 
         4  9.500000477E-01  8.723730445E-01  3.059624578E-04  9.729338672E-06  3.058077418E-04 -1.715104725E-09  8.723454475E-01  9.663965702E-01 
         5  9.499999881E-01  8.355509639E-01  2.339867060E-04  1.500611779E-05  2.335050231E-04 -2.536652444E-09  8.354855776E-01  9.663541913E-01 
         6  9.499999881E-01  7.985495329E-01  1.696752588E-04  2.073027827E-05  1.684041199E-04 -3.187240694E-09  7.985311747E-01  9.663619399E-01 
         7  9.499999881E-01  7.615234852E-01  1.134311606E-04  2.645262248E-05  1.103036120E-04 -3.621369427E-09  7.614811063E-01  9.664765596E-01 
         8  9.499999881E-01  7.244734764E-01  6.689283327E-05  3.184644447E-05  5.882562982E-05 -3.792127057E-09  7.243925333E-01  9.666058421E-01 
         9  9.499999881E-01  6.872550845E-01  3.899097646E-05  3.664765973E-05  1.331334352E-05 -3.672958160E-09  6.872178912E-01  9.667927027E-01 
        10  9.499999881E-01  6.498859525E-01  4.875255399E-05  4.063962479E-05 -2.693013630E-05 -3.228519230E-09  6.498029232E-01  9.672357440E-01 
        11  9.499999881E-01  6.285387874E-01  7.606888539E-05  4.366691064E-05 -6.228705024E-05 -2.468525606E-09  6.122205853E-01  9.678521156E-01 
        12  9.499999881E-01  6.096936464E-01  8.017599612E-05  4.749849904E-05 -6.459166616E-05 -2.987492476E-09  6.124700308E-01  9.326107502E-01 
        13  9.499999881E-01  5.746774673E-01  1.066211262E-04  4.963827087E-05 -9.436157416E-05 -1.999605592E-09  5.747759938E-01  9.333049655E-01 
        14  9.499999881E-01  5.368536711E-01  1.300207077E-04  5.061861884E-05 -1.197628444E-04 -7.456062434E-10  5.370091200E-01  9.338240027E-01 
        15  9.499999881E-01  4.988927841E-01  1.497488556E-04  5.049103129E-05 -1.409800607E-04  7.148158176E-10  4.990496635E-01  9.341635108E-01 
        16  9.499999881E-01  4.611205459E-01  1.653816726E-04  4.925088433E-05 -1.578779484E-04  2.285888367E-09  4.612305164E-01  9.344515800E-01 
        17  9.500000477E-01  4.234552681E-01  1.768646616E-04  4.701328726E-05 -1.705017930E-04  3.912334456E-09  4.235207438E-01  9.347693920E-01 
        18  9.500000477E-01  3.858983517E-01  1.840845653E-04  4.389090464E-05 -1.787756046E-04  5.504186884E-09  3.860294819E-01  9.349246025E-01 
        19  9.499999881E-01  3.485282063E-01  1.869201806E-04  4.000564877E-05 -1.825888903E-04  7.014203440E-09  3.486364484E-01  9.350587130E-01 
        20  9.499999285E-01  3.114063442E-01  1.855731825E-04  3.550035399E-05 -1.821459009E-04  8.350848013E-09  3.114465773E-01  9.350335002E-01 
        21  9.499999285E-01  2.745437622E-01  1.798616868E-04  3.055754496E-05 -1.772468968E-04  9.447671978E-09  2.745500207E-01  9.348484874E-01 
        22  9.499999285E-01  2.376825809E-01  1.697742118E-04  2.528797813E-05 -1.678803237E-04  1.028931162E-08  2.376514077E-01  9.346373677E-01 
        23  9.500000477E-01  2.008648515E-01  1.553066977E-04  1.991001955E-05 -1.540251978E-04  1.085417090E-08  2.008174062E-01  9.344213009E-01 
        24  9.500000477E-01  1.640923768E-01  1.364974742E-04  1.462907858E-05 -1.357112778E-04  1.112555292E-08  1.640711874E-01  9.341498613E-01 
        25  9.499999881E-01  1.273187697E-01  1.133549740E-04  9.730645615E-06 -1.129365555E-04  1.109849190E-08  1.273176074E-01  9.338949323E-01 
        26  9.499999881E-01  9.077709913E-02  8.609411452E-05  5.479954325E-06 -8.591953519E-05  1.082054801E-08  9.079524875E-02  9.335219860E-01 
        27  9.499999881E-01  5.446593463E-02  5.489284013E-05  2.374607448E-06 -5.484145368E-05  1.023582374E-08  5.447968096E-02  9.330786467E-01 
        28  9.499999881E-01  1.815531030E-02  1.964068360E-05  3.398119759E-07 -1.963774412E-05  9.935056333E-09  1.816042885E-02  9.326306581E-01 
