nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  2.121178966E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  2.122387244E-08  8.401801097E-06  1.839167574E-08 -8.401777450E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  2.125985787E-08  1.638710455E-05  5.521157220E-08 -1.638700269E-05  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  2.130274801E-08  2.398112156E-05  1.113869743E-07 -2.398083961E-05  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  2.133792165E-08  3.121025657E-05  1.860873056E-07 -3.120965266E-05  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  2.136604493E-08  3.809933332E-05  2.764584508E-07 -3.809825284E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  2.138607158E-08  4.467213512E-05  3.808710005E-07 -4.467038161E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  2.139780619E-08  5.095126107E-05  4.976340620E-07 -5.094863081E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  2.140047783E-08  5.695832078E-05  6.254884966E-07 -5.695461368E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  2.139350386E-08  6.271398888E-05  7.633864243E-07 -6.270896120E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  2.137614707E-08  6.823806325E-05  9.105924619E-07 -6.823147123E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  2.134763832E-08  7.354954141E-05  1.066627306E-06 -7.354113768E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  2.130713384E-08  7.866671513E-05  1.231284386E-06 -7.865623047E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  2.125374898E-08  8.360719949E-05  1.404618729E-06 -8.359433559E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  2.118653697E-08  8.838796930E-05  1.586945700E-06 -8.837241330E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  2.110450481E-08  9.302543185E-05  1.778840328E-06 -9.300684906E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  2.100660623E-08  9.753547056E-05  1.981137757E-06 -9.751348261E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  2.089172213E-08  1.019334886E-04  2.194928356E-06 -1.019076371E-04  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  2.075869077E-08  1.062343508E-04  2.421568070E-06 -1.062041702E-04  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  2.060627580E-08  1.104525654E-04  2.662681027E-06 -1.104174662E-04  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  2.043315561E-08  1.146021677E-04  2.920159204E-06 -1.145615242E-04  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  2.023791623E-08  1.186968293E-04  3.196168791E-06 -1.186498775E-04  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  2.001907262E-08  1.227498433E-04  3.493158147E-06 -1.226956956E-04  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  1.977502428E-08  1.267740881E-04  3.813864168E-06 -1.267117332E-04  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  1.950404638E-08  1.307821803E-04  4.161318884E-06 -1.307103958E-04  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  1.920431814E-08  1.347863144E-04  4.538862413E-06 -1.347036596E-04  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  1.887386070E-08  1.387983357E-04  4.950150014E-06 -1.387031662E-04  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  1.851054598E-08  1.428297837E-04  5.399157544E-06 -1.427201059E-04  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  1.811207895E-08  1.468918344E-04  5.890196462E-06 -1.467653492E-04  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  1.767598157E-08  1.509952854E-04  6.427924291E-06 -1.508492714E-04  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  1.719960530E-08  1.551505993E-04  7.017348253E-06 -1.549818553E-04  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  1.668004401E-08  1.593678462E-04  7.663844372E-06 -1.591726614E-04  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  1.611419442E-08  1.636567176E-04  8.373152923E-06 -1.634306391E-04  2.480620146E-01  8.499999642E-01 
        34  8.499999642E-01  2.558139563E-01  1.549872408E-08  1.680264104E-04  9.151391168E-06 -1.677643304E-04  2.558139563E-01  8.499999642E-01 
        35  8.499999642E-01  2.635658979E-01  1.483002876E-08  1.724857721E-04  1.000506109E-05 -1.721816807E-04  2.635658979E-01  8.499999642E-01 
        36  8.499999642E-01  2.713178098E-01  1.410425821E-08  1.770430827E-04  1.094105846E-05 -1.766899950E-04  2.713178396E-01  8.499999642E-01 
        37  8.499999642E-01  2.790697515E-01  1.331726995E-08  1.817061420E-04  1.196666017E-05 -1.812959381E-04  2.790697813E-01  8.499999642E-01 
        38  8.499999642E-01  2.868216932E-01  1.246456094E-08  1.864822552E-04  1.308952778E-05 -1.860054617E-04  2.868216634E-01  8.499999642E-01 
        39  8.499999642E-01  2.945736349E-01  1.154135632E-08  1.913779706E-04  1.431769215E-05 -1.908236882E-04  2.945736051E-01  8.499999642E-01 
        40  8.499999642E-01  3.023255765E-01  1.054259169E-08  1.963993418E-04  1.565955426E-05 -1.957549248E-04  3.023255467E-01  8.499999642E-01 
        41  8.499999642E-01  3.100775182E-01  9.462790551E-09  2.015515347E-04  1.712386802E-05 -2.008024603E-04  3.100775182E-01  8.499999642E-01 
        42  8.499999642E-01  3.178294599E-01  8.296104248E-09  2.068391186E-04  1.871971654E-05 -2.059687104E-04  3.178294599E-01  8.499999642E-01 
        43  8.499999642E-01  3.255813718E-01  7.036388805E-09  2.122656588E-04  2.045648216E-05 -2.112548100E-04  3.255814016E-01  8.499999642E-01 
        44  8.499999642E-01  3.333333135E-01  5.677166737E-09  2.178338473E-04  2.234379463E-05 -2.166607446E-04  3.333333433E-01  8.499999642E-01 
        45  8.499999642E-01  3.410852551E-01  4.211531568E-09  2.235453867E-04  2.439151467E-05 -2.221852337E-04  3.410852849E-01  8.499999642E-01 
        46  8.499999642E-01  3.488371968E-01  2.632182916E-09  2.294008445E-04  2.660966493E-05 -2.278254833E-04  3.488371968E-01  8.499999642E-01 
        47  8.499999642E-01  3.565891385E-01  9.315084259E-10  2.353996679E-04  2.900835716E-05 -2.335772733E-04  3.565891385E-01  8.499999642E-01 
        48  8.499999642E-01  3.643410802E-01 -8.984403777E-10  2.415399795E-04  3.159773769E-05 -2.394346520E-04  3.643410802E-01  8.499999642E-01 
        49  8.499999642E-01  3.720930219E-01 -2.865950588E-09  2.478185634E-04  3.438790009E-05 -2.453899942E-04  3.720930219E-01  8.499999642E-01 
        50  8.499999642E-01  3.798449337E-01 -4.979573642E-09  2.542307193E-04  3.738877786E-05 -2.514338121E-04  3.798449636E-01  8.499999642E-01 
        51  8.499999642E-01  3.875968754E-01 -7.248132761E-09  2.607702045E-04  4.061006257E-05 -2.575546096E-04  3.875969052E-01  8.499999642E-01 
        52  8.499999642E-01  3.953488171E-01 -9.680752200E-09  2.674292482E-04  4.406106018E-05 -2.637389698E-04  3.953488469E-01  8.499999642E-01 
        53  8.499999642E-01  4.031007588E-01 -1.228665880E-08  2.741981298E-04  4.775058915E-05 -2.699711767E-04  4.031007886E-01  8.499999642E-01 
        54  8.499999642E-01  4.108527005E-01 -1.507518377E-08  2.810655860E-04  5.168680946E-05 -2.762335062E-04  4.108527005E-01  8.499999642E-01 
        55  8.499999642E-01  4.186046422E-01 -1.805570271E-08  2.880182583E-04  5.587709893E-05 -2.825057309E-04  4.186046422E-01  8.499999642E-01 
        56  8.499999642E-01  4.263565838E-01 -2.123745446E-08  2.950410126E-04  6.032788951E-05 -2.887654991E-04  4.263565838E-01  8.499999642E-01 
        57  8.499999642E-01  4.341085255E-01 -2.462960502E-08  3.021167067E-04  6.504454359E-05 -2.949881309E-04  4.341085255E-01  8.499999642E-01 
        58  8.499999642E-01  4.418604672E-01 -2.824105394E-08  3.092262486E-04  7.003111386E-05 -3.011466179E-04  4.418604672E-01  8.499999642E-01 
