nodenumber     x-coordinate     y-coordinate     z-coordinate velocity-magnitude         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -4.773748548E-01 -4.060418144E-03 -5.832853170E-01  0.000000000E+00  2.668529318E-02 -5.832853170E-01 -4.060418144E-03 -4.773748548E-01 
         2  4.773748548E-01 -4.060418144E-03 -5.832853170E-01  0.000000000E+00 -2.356630366E-02 -5.832853170E-01 -4.060418144E-03  4.773748548E-01 
         3 -4.773748548E-01  4.060418144E-03 -5.832853170E-01  0.000000000E+00 -4.104015905E-02 -5.832853170E-01  4.060418144E-03 -4.773748548E-01 
         4  4.773748548E-01  4.060418144E-03 -5.832853170E-01  0.000000000E+00  6.034133769E-02 -5.832853170E-01  4.060418144E-03  4.773748548E-01 
         5 -4.779957064E-01 -1.213364974E-02 -5.826644653E-01  0.000000000E+00 -2.428661188E-02 -5.826644653E-01 -1.213364974E-02 -4.779957064E-01 
         6  4.779957064E-01 -1.213364974E-02 -5.826644653E-01  0.000000000E+00 -6.595295118E-02 -5.826644653E-01 -1.213364974E-02  4.779957064E-01 
         7 -4.779957064E-01  1.213364974E-02 -5.826644653E-01  0.000000000E+00 -7.325331620E-02 -5.826644653E-01  1.213364974E-02 -4.779957064E-01 
         8  4.779957064E-01  1.213364974E-02 -5.826644653E-01  0.000000000E+00 -3.708687573E-03 -5.826644653E-01  1.213364974E-02  4.779957064E-01 
         9 -4.792301309E-01 -2.006462539E-02 -5.814300409E-01  0.000000000E+00 -5.863405499E-02 -5.814300409E-01 -2.006462539E-02 -4.792301309E-01 
        10  4.792301309E-01 -2.006462539E-02 -5.814300409E-01  0.000000000E+00 -1.126255435E-01 -5.814300409E-01 -2.006462539E-02  4.792301309E-01 
        11 -4.792301309E-01  2.006462539E-02 -5.814300409E-01  0.000000000E+00 -8.326951030E-02 -5.814300409E-01  2.006462539E-02 -4.792301309E-01 
        12  4.792301309E-01  2.006462539E-02 -5.814300409E-01  0.000000000E+00 -1.050592436E-01 -5.814300409E-01  2.006462539E-02  4.792301309E-01 
        13 -4.810636555E-01 -2.776036165E-02 -5.795965163E-01  0.000000000E+00  2.747748441E-03 -5.795965163E-01 -2.776036165E-02 -4.810636555E-01 
        14  4.810636555E-01 -2.776036165E-02 -5.795965163E-01  0.000000000E+00 -6.774822549E-02 -5.795965163E-01 -2.776036165E-02  4.810636555E-01 
        15 -4.810636555E-01  2.776036165E-02 -5.795965163E-01  0.000000000E+00 -1.809460273E-02 -5.795965163E-01  2.776036165E-02 -4.810636555E-01 
        16  4.810636555E-01  2.776036165E-02 -5.795965163E-01  0.000000000E+00 -8.217979441E-02 -5.795965163E-01  2.776036165E-02  4.810636555E-01 
        17 -4.819859659E-01 -6.011795161E-03 -5.786742059E-01  8.161534315E-02  0.000000000E+00 -5.786742059E-01 -6.011795161E-03 -4.819859659E-01 
        18  4.819859659E-01  6.011795161E-03 -5.786742059E-01  8.267702602E-02  0.000000000E+00 -5.786742059E-01  6.011795161E-03  4.819859659E-01 
        19  4.829327581E-01 -9.200498007E-04 -5.777274137E-01  8.784093221E-02  0.000000000E+00 -5.777274137E-01 -9.200498007E-04  4.829327581E-01 
        20 -4.829327581E-01  9.200498007E-04 -5.777274137E-01  8.607451105E-02  0.000000000E+00 -5.777274137E-01  9.200498007E-04 -4.829327581E-01 
        21 -4.834747840E-01 -3.513063305E-02 -5.771853877E-01  0.000000000E+00  3.755078389E-02 -5.771853877E-01 -3.513063305E-02 -4.834747840E-01 
        22  4.834747840E-01 -3.513063305E-02 -5.771853877E-01  0.000000000E+00 -6.126473809E-02 -5.771853877E-01 -3.513063305E-02  4.834747840E-01 
        23 -4.834747840E-01  3.513063305E-02 -5.771853877E-01  0.000000000E+00 -8.874158967E-02 -5.771853877E-01  3.513063305E-02 -4.834747840E-01 
        24  4.834747840E-01  3.513063305E-02 -5.771853877E-01  0.000000000E+00 -4.509425076E-02 -5.771853877E-01  3.513063305E-02  4.834747840E-01 
        25  4.836532552E-01 -1.047545369E-02 -5.770069165E-01  8.500120861E-02  0.000000000E+00 -5.770069165E-01 -1.047545369E-02  4.836532552E-01 
        26 -4.836532552E-01  1.047545369E-02 -5.770069165E-01  8.408779197E-02  0.000000000E+00 -5.770069165E-01  1.047545369E-02 -4.836532552E-01 
        27 -4.839854304E-01 -1.206174001E-02 -5.766747414E-01  8.706912846E-02  0.000000000E+00 -5.766747414E-01 -1.206174001E-02 -4.839854304E-01 
        28  4.839854304E-01  1.206174001E-02 -5.766747414E-01  8.674630269E-02  0.000000000E+00 -5.766747414E-01  1.206174001E-02  4.839854304E-01 
        29 -4.856476337E-01 -1.985917152E-02 -5.750125381E-01  8.772932893E-02  0.000000000E+00 -5.750125381E-01 -1.985917152E-02 -4.856476337E-01 
        30  4.856476337E-01  1.985917152E-02 -5.750125381E-01  8.676927240E-02  0.000000000E+00 -5.750125381E-01  1.985917152E-02  4.856476337E-01 
        31  4.857657511E-01 -1.946092315E-02 -5.748944207E-01  8.976735818E-02  0.000000000E+00 -5.748944207E-01 -1.946092315E-02  4.857657511E-01 
        32 -4.857657511E-01  1.946092315E-02 -5.748944207E-01  8.853055443E-02  0.000000000E+00 -5.748944207E-01  1.946092315E-02 -4.857657511E-01 
        33 -4.864352481E-01 -4.208902990E-02 -5.742249236E-01  0.000000000E+00 -2.321780996E-02 -5.742249236E-01 -4.208902990E-02 -4.864352481E-01 
        34  4.864352481E-01 -4.208902990E-02 -5.742249236E-01  0.000000000E+00 -7.456230313E-02 -5.742249236E-01 -4.208902990E-02  4.864352481E-01 
        35 -4.864352481E-01  4.208902990E-02 -5.742249236E-01  0.000000000E+00 -1.346972384E-01 -5.742249236E-01  4.208902990E-02 -4.864352481E-01 
        36  4.864352481E-01  4.208902990E-02 -5.742249236E-01  0.000000000E+00  8.683705908E-03 -5.742249236E-01  4.208902990E-02  4.864352481E-01 
        37 -4.869752274E-01 -3.701976473E-03 -5.736849444E-01  9.976724855E-02  0.000000000E+00 -5.736849444E-01 -3.701976473E-03 -4.869752274E-01 
        38  4.869752274E-01  3.701976473E-03 -5.736849444E-01  9.920322696E-02  0.000000000E+00 -5.736849444E-01  3.701976473E-03  4.869752274E-01 
        39  4.874836772E-01 -3.541387074E-03 -5.731764946E-01  9.973275550E-02  0.000000000E+00 -5.731764946E-01 -3.541387074E-03  4.874836772E-01 
        40 -4.874836772E-01  3.541387074E-03 -5.731764946E-01  1.004032163E-01  0.000000000E+00 -5.731764946E-01  3.541387074E-03 -4.874836772E-01 
        41 -4.877957918E-01 -2.733038717E-02 -5.728643800E-01  8.951108935E-02  0.000000000E+00 -5.728643800E-01 -2.733038717E-02 -4.877957918E-01 
        42  4.877956794E-01  2.733027707E-02 -5.728644924E-01  8.816851986E-02  0.000000000E+00 -5.728644924E-01  2.733027707E-02  4.877956794E-01 
        43  4.880014849E-01 -2.702805065E-02 -5.726586869E-01  9.022301157E-02  0.000000000E+00 -5.726586869E-01 -2.702805065E-02  4.880014849E-01 
        44 -4.880014626E-01  2.702799809E-02 -5.726587092E-01  9.082025142E-02  0.000000000E+00 -5.726587092E-01  2.702799809E-02 -4.880014626E-01 
        45 -4.899103391E-01 -4.855397136E-02 -5.707498327E-01  0.000000000E+00 -7.686513399E-02 -5.707498327E-01 -4.855397136E-02 -4.899103391E-01 
        46  4.899103391E-01 -4.855397136E-02 -5.707498327E-01  0.000000000E+00 -4.877390270E-02 -5.707498327E-01 -4.855397136E-02  4.899103391E-01 
        47 -4.899103391E-01  4.855397136E-02 -5.707498327E-01  0.000000000E+00 -7.788445235E-02 -5.707498327E-01  4.855397136E-02 -4.899103391E-01 
        48  4.899103391E-01  4.855397136E-02 -5.707498327E-01  0.000000000E+00 -5.879717377E-02 -5.707498327E-01  4.855397136E-02  4.899103391E-01 
        49 -4.900054249E-01 -3.423067741E-02 -5.706547469E-01  8.790377870E-02  0.000000000E+00 -5.706547469E-01 -3.423067741E-02 -4.900054249E-01 
        50  4.900054249E-01  3.423067741E-02 -5.706547469E-01  8.915142678E-02  0.000000000E+00 -5.706547469E-01  3.423067741E-02  4.900054249E-01 
        51  4.904791030E-01 -3.310582135E-02 -5.701810687E-01  9.085653042E-02  0.000000000E+00 -5.701810687E-01 -3.310582135E-02  4.904791030E-01 
        52 -4.904791030E-01  3.310582135E-02 -5.701810687E-01  9.103613408E-02  0.000000000E+00 -5.701810687E-01  3.310582135E-02 -4.904791030E-01 
        53 -4.910679944E-01 -1.066356571E-02 -5.695921774E-01  9.880261343E-02  0.000000000E+00 -5.695921774E-01 -1.066356571E-02 -4.910679944E-01 
        54  4.910679944E-01  1.066356571E-02 -5.695921774E-01  9.457129650E-02  0.000000000E+00 -5.695921774E-01  1.066356571E-02  4.910679944E-01 
        55  4.915533088E-01 -1.001340835E-02 -5.691068630E-01  9.185860573E-02  0.000000000E+00 -5.691068630E-01 -1.001340835E-02  4.915533088E-01 
        56 -4.915533088E-01  1.001340835E-02 -5.691068630E-01  9.738206592E-02  0.000000000E+00 -5.691068630E-01  1.001340835E-02 -4.915533088E-01 
        57 -4.923038367E-01  0.000000000E+00 -5.683563351E-01  9.576494517E-02  0.000000000E+00 -5.683563351E-01  0.000000000E+00 -4.923038367E-01 
        58  4.923038367E-01  0.000000000E+00 -5.683563351E-01  8.717944590E-02  0.000000000E+00 -5.683563351E-01  0.000000000E+00  4.923038367E-01 
        59 -4.923179484E-01 -2.008758701E-02 -5.683422234E-01  9.833527993E-02  0.000000000E+00 -5.683422234E-01 -2.008758701E-02 -4.923179484E-01 
        60  4.923179484E-01  2.008758701E-02 -5.683422234E-01  9.608629493E-02  0.000000000E+00 -5.683422234E-01  2.008758701E-02  4.923179484E-01 
        61  4.928735136E-01 -1.993454051E-02 -5.677866581E-01  9.291416564E-02  0.000000000E+00 -5.677866581E-01 -1.993454051E-02  4.928735136E-01 
        62 -4.928735136E-01  1.993454051E-02 -5.677866581E-01  9.699524190E-02  0.000000000E+00 -5.677866581E-01  1.993454051E-02 -4.928735136E-01 
        63 -4.933097261E-01 -3.975544552E-02 -5.673504457E-01  9.028721168E-02  0.000000000E+00 -5.673504457E-01 -3.975544552E-02 -4.933097261E-01 
        64  4.933097261E-01 -3.975544552E-02 -5.673504457E-01  8.948997060E-02  0.000000000E+00 -5.673504457E-01 -3.975544552E-02  4.933097261E-01 
        65 -4.933097261E-01  3.975544552E-02 -5.673504457E-01  9.186209624E-02  0.000000000E+00 -5.673504457E-01  3.975544552E-02 -4.933097261E-01 
        66  4.933097261E-01  3.975544552E-02 -5.673504457E-01  9.087797549E-02  0.000000000E+00 -5.673504457E-01  3.975544552E-02  4.933097261E-01 
        67 -4.938593146E-01 -5.444966189E-02 -5.668008572E-01  0.000000000E+00 -4.128735832E-02 -5.668008572E-01 -5.444966189E-02 -4.938593146E-01 
        68  4.938593146E-01 -5.444966189E-02 -5.668008572E-01  0.000000000E+00 -3.418718948E-02 -5.668008572E-01 -5.444966189E-02  4.938593146E-01 
        69 -4.938593146E-01  5.444966189E-02 -5.668008572E-01  0.000000000E+00  2.168783465E-02 -5.668008572E-01  5.444966189E-02 -4.938593146E-01 
        70  4.938593146E-01  5.444966189E-02 -5.668008572E-01  0.000000000E+00 -1.414438165E-02 -5.668008572E-01  5.444966189E-02  4.938593146E-01 
        71  4.942646298E-01  2.691323178E-02 -5.663955420E-01  9.769661776E-02  0.000000000E+00 -5.663955420E-01  2.691323178E-02  4.942646298E-01 
        72 -4.942653044E-01 -2.691389237E-02 -5.663948674E-01  9.885386111E-02  0.000000000E+00 -5.663948674E-01 -2.691389237E-02 -4.942653044E-01 
        73 -4.952022235E-01  2.606666550E-02 -5.654579483E-01  9.560133720E-02  0.000000000E+00 -5.654579483E-01  2.606666550E-02 -4.952022235E-01 
        74  4.952023989E-01 -2.606768445E-02 -5.654577728E-01  9.171935894E-02  0.000000000E+00 -5.654577728E-01 -2.606768445E-02  4.952023989E-01 
        75 -4.961961187E-01 -6.098171597E-03 -5.644640531E-01  7.793072086E-02  0.000000000E+00 -5.644640531E-01 -6.098171597E-03 -4.961961187E-01 
        76  4.961961187E-01 -6.098171597E-03 -5.644640531E-01  6.091531696E-02  0.000000000E+00 -5.644640531E-01 -6.098171597E-03  4.961961187E-01 
        77 -4.961961187E-01  6.098171597E-03 -5.644640531E-01  7.638962051E-02  0.000000000E+00 -5.644640531E-01  6.098171597E-03 -4.961961187E-01 
        78  4.961961187E-01  6.098171597E-03 -5.644640531E-01  6.455997032E-02  0.000000000E+00 -5.644640531E-01  6.098171597E-03  4.961961187E-01 
        79 -4.967769937E-01 -4.585315125E-02 -5.638831781E-01  8.913296187E-02  0.000000000E+00 -5.638831781E-01 -4.585315125E-02 -4.967769937E-01 
        80  4.967769937E-01 -4.585315125E-02 -5.638831781E-01  9.026868492E-02  0.000000000E+00 -5.638831781E-01 -4.585315125E-02  4.967769937E-01 
        81 -4.967769937E-01  4.585315125E-02 -5.638831781E-01  9.298472512E-02  0.000000000E+00 -5.638831781E-01  4.585315125E-02 -4.967769937E-01 
        82  4.967769937E-01  4.585315125E-02 -5.638831781E-01  8.961481049E-02  0.000000000E+00 -5.638831781E-01  4.585315125E-02  4.967769937E-01 
        83 -4.968517994E-01 -3.285944547E-02 -5.638083724E-01  9.925927576E-02  0.000000000E+00 -5.638083724E-01 -3.285944547E-02 -4.968517994E-01 
        84  4.968517994E-01  3.285944547E-02 -5.638083724E-01  9.835219782E-02  0.000000000E+00 -5.638083724E-01  3.285944547E-02  4.968517994E-01 
        85  4.973778193E-01 -3.244417265E-02 -5.632823525E-01  9.318029338E-02  0.000000000E+00 -5.632823525E-01 -3.244417265E-02  4.973778193E-01 
        86 -4.973778193E-01  3.244417265E-02 -5.632823525E-01  9.687361903E-02  0.000000000E+00 -5.632823525E-01  3.244417265E-02 -4.973778193E-01 
        87  4.979594600E-01  2.095000203E-02 -5.627007118E-01  7.755375187E-02  0.000000000E+00 -5.627007118E-01  2.095000203E-02  4.979594600E-01 
        88 -4.979651189E-01 -2.095772999E-02 -5.626950529E-01  8.141179378E-02  0.000000000E+00 -5.626950529E-01 -2.095772999E-02 -4.979651189E-01 
        89 -4.982113394E-01 -1.345490354E-02 -5.624488324E-01  6.523725550E-02  0.000000000E+00 -5.624488324E-01 -1.345490354E-02 -4.982113394E-01 
        90  4.982113394E-01 -1.345490354E-02 -5.624488324E-01  5.355537650E-02  0.000000000E+00 -5.624488324E-01 -1.345490354E-02  4.982113394E-01 
        91 -4.982113394E-01  1.345490354E-02 -5.624488324E-01  6.504557694E-02  0.000000000E+00 -5.624488324E-01  1.345490354E-02 -4.982113394E-01 
        92  4.982113394E-01  1.345490354E-02 -5.624488324E-01  5.664120743E-02  0.000000000E+00 -5.624488324E-01  1.345490354E-02  4.982113394E-01 
        93 -4.982193476E-01  2.852810096E-19 -5.624408242E-01  6.119118417E-02  0.000000000E+00 -5.624408242E-01  2.852810096E-19 -4.982193476E-01 
        94  4.982193476E-01 -2.852810096E-19 -5.624408242E-01  4.485711389E-02  0.000000000E+00 -5.624408242E-01 -2.852810096E-19  4.982193476E-01 
        95 -4.982358765E-01 -5.970697993E-02 -5.624242952E-01  0.000000000E+00 -2.091949335E-02 -5.624242952E-01 -5.970697993E-02 -4.982358765E-01 
        96  4.982358765E-01 -5.970697993E-02 -5.624242952E-01  0.000000000E+00  3.734185506E-02 -5.624242952E-01 -5.970697993E-02  4.982358765E-01 
        97 -4.982358765E-01  5.970697993E-02 -5.624242952E-01  0.000000000E+00  2.813558741E-03 -5.624242952E-01  5.970697993E-02 -4.982358765E-01 
        98  4.982358765E-01  5.970697993E-02 -5.624242952E-01  0.000000000E+00 -2.337386888E-02 -5.624242952E-01  5.970697993E-02  4.982358765E-01 
        99 -4.985094191E-01 -3.892988339E-02 -5.621507527E-01  1.009200357E-01  0.000000000E+00 -5.621507527E-01 -3.892988339E-02 -4.985094191E-01 
       100  4.985094191E-01  3.892988339E-02 -5.621507527E-01  9.946785143E-02  0.000000000E+00 -5.621507527E-01  3.892988339E-02  4.985094191E-01 
       101  4.985359357E-01 -2.016881086E-02 -5.621242360E-01  6.418360564E-02  0.000000000E+00 -5.621242360E-01 -2.016881086E-02  4.985359357E-01 
       102 -4.985359357E-01  2.016881086E-02 -5.621242360E-01  7.322424100E-02  0.000000000E+00 -5.621242360E-01  2.016881086E-02 -4.985359357E-01 
       103  4.986146231E-01 -3.884682882E-02 -5.620455487E-01  9.814884045E-02  0.000000000E+00 -5.620455487E-01 -3.884682882E-02  4.986146231E-01 
