cellnumber     x-coordinate     y-coordinate     y-wall-shear     x-wall-shear       wall-shear velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1 -3.455578685E-01  1.036102891E+00  1.266296657E-20 -1.716328815E-06  1.716328815E-06  1.808655580E-03  0.000000000E+00  1.808655580E-03 -1.680844603E-06  1.021533005E+00 -3.484409594E-01 
         2 -3.155093789E-01  1.036102891E+00 -0.000000000E+00 -1.388930059E-06  1.388930059E-06  1.808655580E-03  0.000000000E+00  1.808655580E-03 -5.797362945E-07  1.021270764E+00 -3.181436613E-01 
         3 -2.854608893E-01  1.036102891E+00 -0.000000000E+00 -1.012842817E-06  1.012842817E-06  1.808655580E-03  0.000000000E+00  1.808655580E-03 -3.426789159E-07  1.021008523E+00 -2.878463697E-01 
         4 -2.554123700E-01  1.036102891E+00 -0.000000000E+00 -8.320162754E-07  8.320162754E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -2.131558652E-07  1.020746283E+00 -2.575490841E-01 
         5 -2.253638953E-01  1.036102891E+00 -0.000000000E+00 -6.888796451E-07  6.888796451E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -1.530186950E-07  1.020477109E+00 -2.272408529E-01 
         6 -1.953153908E-01  1.036102891E+00 -0.000000000E+00 -5.861710762E-07  5.861710762E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -1.242369259E-07  1.020208262E+00 -1.969228581E-01 
         7 -1.652669013E-01  1.036102891E+00 -0.000000000E+00 -5.084153008E-07  5.084153008E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -1.188417677E-07  1.019939415E+00 -1.666048718E-01 
         8 -1.352184117E-01  1.036102891E+00 -0.000000000E+00 -4.459228590E-07  4.459228590E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -1.303835244E-07  1.019670567E+00 -1.362868938E-01 
         9 -1.051699072E-01  1.036102891E+00 -0.000000000E+00 -3.966376278E-07  3.966376278E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -1.504027715E-07  1.019430447E+00 -1.059704607E-01 
        10 -7.512141764E-02  1.036102891E+00  6.882047048E-24 -3.566473109E-07  3.566473109E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -1.752066234E-07  1.019223012E+00 -7.563672042E-02 
        11 -4.507292062E-02  1.036102891E+00 -0.000000000E+00 -3.235945718E-07  3.235945718E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -2.015700257E-07  1.019015577E+00 -4.530299373E-02 
        12 -1.502442639E-02  1.036102891E+00 -2.202255055E-21 -2.977840489E-07  2.977840489E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -2.280964207E-07  1.018808142E+00 -1.496928013E-02 
        13  1.502406877E-02  1.036102891E+00 -0.000000000E+00 -2.773759228E-07  2.773759228E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -2.490422156E-07  1.018813935E+00  1.529955597E-02 
        14  4.507256299E-02  1.036102891E+00 -0.000000000E+00 -2.645974435E-07  2.645974435E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -2.591975613E-07  1.019031971E+00  4.562639246E-02 
        15  7.512106001E-02  1.036102891E+00 -0.000000000E+00 -2.575432565E-07  2.575432565E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -2.571467820E-07  1.019250006E+00  7.595324132E-02 
        16  1.051695496E-01  1.036102891E+00 -0.000000000E+00 -2.585912253E-07  2.585912253E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -2.365290940E-07  1.019468042E+00  1.062801030E-01 
        17  1.352180541E-01  1.036102891E+00 -0.000000000E+00 -2.674043917E-07  2.674043917E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -1.914397910E-07  1.019718829E+00  1.365839780E-01 
        18  1.652665436E-01  1.036102891E+00 -0.000000000E+00 -2.874012150E-07  2.874012150E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03 -1.065924431E-07  1.019994395E+00  1.668829700E-01 
        19  1.953150332E-01  1.036102891E+00 -0.000000000E+00 -3.263666072E-07  3.263666072E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03  2.378441422E-08  1.020269962E+00  1.971819662E-01 
        20  2.253635228E-01  1.036102891E+00 -0.000000000E+00 -3.759539576E-07  3.759539576E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03  2.315213101E-07  1.020545529E+00  2.274809668E-01 
        21  2.554120421E-01  1.036102891E+00 -0.000000000E+00 -4.831046187E-07  4.831046187E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03  5.155096727E-07  1.020811308E+00  2.577701224E-01 
        22  2.854605317E-01  1.036102891E+00 -0.000000000E+00 -5.733026596E-07  5.733026596E-07  1.808655580E-03  0.000000000E+00  1.808655580E-03  1.035782160E-06  1.021056226E+00  2.880410887E-01 
        23  3.155090213E-01  1.036102891E+00 -0.000000000E+00 -1.025997741E-06  1.025997741E-06  1.808655580E-03  0.000000000E+00  1.808655580E-03  1.717825974E-06  1.021301145E+00  3.183120586E-01 
        24  3.455575109E-01  1.036102891E+00 -0.000000000E+00 -1.429293511E-06  1.429293511E-06  1.808655580E-03  0.000000000E+00  1.808655580E-03  3.439878344E-06  1.021546063E+00  3.485830322E-01 
