nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -1.319409143E-02 -1.982882582E-04 -7.722665423E-03  1.529224420E-02 -1.715955003E-04 -4.704994123E-01 -1.996539108E-03 -1.850711129E-01 
         2  1.850711129E-01 -1.996539108E-03 -4.704994123E-01 -1.269314088E-02  3.654585791E-04  7.431158176E-03  1.471714899E-02 -3.595516588E-03 -4.704994123E-01 -1.996539108E-03  1.850711129E-01 
         3 -1.852551609E-01  5.983957916E-03 -4.703931522E-01 -1.408427254E-02 -7.207773323E-05 -8.233604752E-03  1.631735923E-02  5.231436340E-03 -4.703931522E-01  5.983957916E-03 -1.852551609E-01 
         4  1.852551609E-01  5.983957916E-03 -4.703931522E-01 -1.197559174E-02 -6.017317535E-05  6.999192918E-03  1.387637974E-02  8.666113563E-04 -4.703931522E-01  5.983957916E-03  1.852551609E-01 
         5 -1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -1.229905059E-02 -2.874962226E-05 -7.208450855E-03  1.426193856E-02  1.509239156E-03 -4.701809331E-01 -9.954414546E-03 -1.856227352E-01 
         6  1.856227352E-01 -9.954414546E-03 -4.701809331E-01 -1.349427599E-02  4.199715268E-04  7.835580220E-03  1.561580815E-02 -1.026536890E-02 -4.701809331E-01 -9.954414546E-03  1.856227352E-01 
         7 -1.861727938E-01  1.389665431E-02 -4.698633566E-01 -1.416854989E-02  4.628013889E-04 -8.397720112E-03  1.648072455E-02  3.073614143E-03 -4.698633566E-01  1.389665431E-02 -1.861727938E-01 
         8  1.861727938E-01  1.389665431E-02 -4.698633566E-01 -1.193790127E-02  3.008881013E-04  7.097793137E-03  1.390031273E-02  1.611414869E-03 -4.698633566E-01  1.389665431E-02  1.861727938E-01 
         9 -1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -1.391790096E-02 -1.400813493E-04 -8.182393135E-03  1.614777433E-02  5.043528001E-03 -4.694413229E-01 -1.779950249E-02 -1.869037776E-01 
        10  1.869037776E-01 -1.779950249E-02 -4.694413229E-01 -1.448528683E-02  5.117865127E-04  8.349278674E-03  1.673236856E-02  4.034398101E-03 -4.694413229E-01 -1.779950249E-02  1.869037776E-01 
        11 -1.878136144E-01  2.165189605E-02 -4.689160283E-01 -1.110768331E-02  3.737739593E-04 -6.637157708E-03  1.295057906E-02 -1.386359995E-04 -4.689160283E-01  2.165189605E-02 -1.878136144E-01 
        12  1.878136144E-01  2.165189605E-02 -4.689160283E-01 -1.151253527E-02  3.516940584E-04  6.866072458E-03  1.341653178E-02  1.643896971E-03 -4.689160283E-01  2.165189605E-02  1.878136144E-01 
        13 -1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -1.259630653E-02 -4.110208717E-04 -7.575418074E-03  1.470735296E-02  5.956433709E-04 -4.682889619E-01 -2.544291496E-02 -1.888997254E-01 
        14  1.888997254E-01 -2.544291496E-02 -4.682889619E-01 -1.392070494E-02 -4.083091006E-04  8.392129159E-03  1.626887323E-02  2.264056072E-03 -4.682889619E-01 -2.544291496E-02  1.888997254E-01 
        15 -1.901590317E-01  2.916181316E-02 -4.675619011E-01 -1.139175686E-02  1.494356819E-04 -6.755511536E-03  1.324771120E-02  6.239285423E-03 -4.675619011E-01  2.916181316E-02 -1.901590317E-01 
        16  1.901590317E-01  2.916181316E-02 -4.675619011E-01 -1.231076161E-02  3.999787242E-04  7.440375094E-03  1.440240753E-02 -1.526667834E-03 -4.675619011E-01  2.916181316E-02  1.901590317E-01 
