nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  7.432420901E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  7.433702098E-09  2.133961743E-06  1.941063754E-09 -2.133960379E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  7.437504390E-09  4.146548235E-06  5.834023487E-09 -4.146542778E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  7.442038985E-09  6.042922450E-06  1.178715792E-08 -6.042908353E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  7.445784433E-09  7.828746675E-06  1.971762309E-08 -7.828715752E-06  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  7.448815342E-09  9.509582924E-06  2.932736010E-08 -9.509526535E-06  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  7.451032680E-09  1.109097866E-05  4.043840462E-08 -1.109088498E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  7.452446660E-09  1.257841177E-05  5.285970417E-08 -1.257827262E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  7.453015982E-09  1.397732922E-05  6.644133776E-08 -1.397712822E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  7.452720219E-09  1.529311521E-05  8.104827032E-08 -1.529284054E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  7.451522066E-09  1.653109939E-05  9.656969269E-08 -1.653073923E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  7.449396211E-09  1.769655864E-05  1.129135967E-07 -1.769609298E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  7.446309791E-09  1.879468437E-05  1.300076775E-07 -1.879410229E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  7.442227723E-09  1.983060247E-05  1.477969107E-07 -1.982988761E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  7.437115812E-09  2.080934610E-05  1.662421028E-07 -2.080847844E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  7.430936755E-09  2.173585381E-05  1.853192373E-07 -2.173481698E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  7.423653692E-09  2.261494956E-05  2.050183809E-07 -2.261372538E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  7.415232428E-09  2.345134271E-05  2.253431859E-07 -2.344991299E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  7.405632552E-09  2.424962622E-05  2.463106057E-07 -2.424797094E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  7.394814983E-09  2.501424569E-05  2.679484226E-07 -2.501233757E-05  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  7.382733092E-09  2.574950122E-05  2.902956737E-07 -2.574732207E-05  1.550387591E-01  8.499999642E-01 
