nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  9.570028325E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  9.572465487E-09  2.974947165E-06  3.682065763E-09 -2.974944437E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  9.579653515E-09  5.786703696E-06  1.106392489E-08 -5.786691872E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  9.588239536E-09  8.442407307E-06  2.234313534E-08 -8.442372746E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  9.595325423E-09  1.094981963E-05  3.736914778E-08 -1.094974596E-05  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  9.601032858E-09  1.331650856E-05  5.556876559E-08 -1.331637395E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  9.605209073E-09  1.554997289E-05  7.660463552E-08 -1.554975461E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  9.607849627E-09  1.765759225E-05  1.001170062E-07 -1.765726483E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  9.608879026E-09  1.964664989E-05  1.258203781E-07 -1.964618423E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  9.608246643E-09  2.152432717E-05  1.534612295E-07 -2.152369598E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  9.605886753E-09  2.329771087E-05  1.828316698E-07 -2.329687595E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  9.601738959E-09  2.497377864E-05  2.137618367E-07 -2.497270907E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  9.595733985E-09  2.655940079E-05  2.461183897E-07 -2.655806566E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  9.587801664E-09  2.806133671E-05  2.798020091E-07 -2.805969780E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  9.577870053E-09  2.948622023E-05  3.147459893E-07 -2.948424299E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  9.565859216E-09  3.084056516E-05  3.509139503E-07 -3.083820775E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  9.551690106E-09  3.213073069E-05  3.882979058E-07 -3.212795855E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  9.535283674E-09  3.336294321E-05  4.269161309E-07 -3.335969814E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  9.516557320E-09  3.454325633E-05  4.668129918E-07 -3.453950558E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  9.495419562E-09  3.567757085E-05  5.080568144E-07 -3.567326348E-05  1.472868025E-01  8.499999642E-01 
