nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  1.679964434E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  1.681015505E-08  6.728314474E-06  1.578833775E-08 -6.728293101E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  1.684136208E-08  1.312420136E-05  4.747949589E-08 -1.312410859E-05  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  1.687870110E-08  1.920622890E-05  9.597663819E-08 -1.920597060E-05  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  1.690971807E-08  2.499395305E-05  1.606361764E-07 -2.499340189E-05  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  1.693510221E-08  3.050585110E-05  2.390669067E-07 -3.050485429E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  1.695401330E-08  3.575969458E-05  3.298996489E-07 -3.575807568E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  1.696641760E-08  4.077244012E-05  4.316611637E-07 -4.077000995E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  1.697187813E-08  4.556038766E-05  5.432343642E-07 -4.555694977E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  1.697003249E-08  5.013919508E-05  6.636502121E-07 -5.013452392E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  1.696045082E-08  5.452391270E-05  7.921588576E-07 -5.451779361E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  1.694268725E-08  5.872907059E-05  9.281970392E-07 -5.872125985E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  1.691625862E-08  6.276869681E-05  1.071391807E-06 -6.275893975E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  1.688064266E-08  6.665634282E-05  1.221549383E-06 -6.664438843E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  1.683528339E-08  7.040513447E-05  1.378653678E-06 -7.039072079E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  1.677958927E-08  7.402782649E-05  1.542859195E-06 -7.401061885E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  1.671296346E-08  7.753674436E-05  1.714483574E-06 -7.751644443E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  1.663476468E-08  8.094387158E-05  1.894014076E-06 -8.092013741E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  1.654431969E-08  8.426087879E-05  2.082105311E-06 -8.423330291E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  1.644090908E-08  8.749906556E-05  2.279569344E-06 -8.746722597E-05  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  1.632376723E-08  9.066945495E-05  2.487376833E-06 -9.063287871E-05  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  1.619211432E-08  9.378275718E-05  2.706663281E-06 -9.374090587E-05  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  1.604511013E-08  9.684939141E-05  2.938730404E-06 -9.680164658E-05  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  1.588184162E-08  9.987948579E-05  3.185039759E-06 -9.982513438E-05  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  1.570135311E-08  1.028828701E-04  3.447221388E-06 -1.028211191E-04  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  1.550260897E-08  1.058691269E-04  3.727074954E-06 -1.057990739E-04  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  1.528449189E-08  1.088475547E-04  4.026567240E-06 -1.087681449E-04  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  1.504582769E-08  1.118271612E-04  4.347843515E-06 -1.117371867E-04  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  1.478534450E-08  1.148167139E-04  4.693230494E-06 -1.147147923E-04  2.170542628E-01  8.499999642E-01 
