cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.389565039E-02  1.000000000E+00  2.769210369E-06  2.755622745E-06 -2.739864442E-07  4.445332102E-09  1.013870597E+00  1.389546599E-02 
         2  4.168695211E-02  1.000000000E+00  8.358381820E-06  8.172471098E-06 -1.753075594E-06  4.035587864E-09  1.013834000E+00  4.168657959E-02 
         3  6.947825104E-02  1.000000000E+00  1.391653313E-05  1.324857931E-05 -4.259697107E-06  3.310499430E-09  1.013797402E+00  6.947769225E-02 
         4  9.726954997E-02  1.000000000E+00  1.934175634E-05  1.769933806E-05 -7.799804735E-06  2.709933167E-09  1.013760924E+00  9.726880491E-02 
         5  1.250588149E-01  1.000000000E+00  2.451867294E-05  2.134007809E-05 -1.207337300E-05  2.181433256E-09  1.013730288E+00  1.250580400E-01 
         6  1.528460681E-01  1.000000000E+00  2.940002014E-05  2.404996121E-05 -1.691036596E-05  1.747878065E-09  1.013705492E+00  1.528456062E-01 
         7  1.806333065E-01  1.000000000E+00  3.394342275E-05  2.576784937E-05 -2.209465674E-05  1.385208059E-09  1.013680696E+00  1.806331873E-01 
         8  2.084205449E-01  9.999999404E-01  3.813124567E-05  2.647059409E-05 -2.744630365E-05  1.090689539E-09  1.013655901E+00  2.084207535E-01 
         9  2.362048030E-01  1.000000000E+00  4.197617454E-05  2.620544547E-05 -3.279136945E-05  8.501207516E-10  1.013642788E+00  2.362052500E-01 
        10  2.639860511E-01  1.000000000E+00  4.547467324E-05  2.501433300E-05 -3.797669342E-05  6.555911924E-10  1.013641477E+00  2.639864087E-01 
        11  2.917673290E-01  1.000000000E+00  4.862692003E-05  2.297122228E-05 -4.285907562E-05  4.976362655E-10  1.013640285E+00  2.917675376E-01 
        12  3.195486069E-01  1.000000000E+00  5.143180169E-05  2.016998042E-05 -4.731175432E-05  3.685453054E-10  1.013639092E+00  3.195486963E-01 
        13  3.473210931E-01  9.999999404E-01  5.388571662E-05  1.672478174E-05 -5.122452785E-05  2.609674699E-10  1.013656378E+00  3.473210037E-01 
        14  3.750847876E-01  1.000000000E+00  5.597639029E-05  1.275720842E-05 -5.450329991E-05  1.667646299E-10  1.013692260E+00  3.750845790E-01 
        15  4.028484821E-01  1.000000000E+00  5.767137554E-05  8.396656995E-06 -5.705684816E-05  8.103359650E-11  1.013728023E+00  4.028481245E-01 
        16  4.306122065E-01  1.000000000E+00  5.895251161E-05  3.784979299E-06 -5.883087942E-05 -1.815843136E-11  1.013763905E+00  4.306116998E-01 
        17  4.583686590E-01  1.000000000E+00  5.976168904E-05 -9.282186397E-07 -5.975448221E-05 -1.115025641E-10  1.013808846E+00  4.583683014E-01 
        18  4.829562306E-01  1.000000000E+00  6.009524077E-05 -5.594846698E-06 -5.983423398E-05 -2.108020980E-10  1.013862610E+00  4.861177504E-01 
        19  4.968308806E-01  1.000000000E+00  5.152733138E-05 -5.176103969E-06 -5.126669203E-05 -1.013377646E-10  9.861067533E-01  4.861189127E-01 
        20  5.138671994E-01  1.000000000E+00  5.121370123E-05 -8.825569239E-06 -5.044752106E-05 -2.614054251E-10  9.861602187E-01  5.138686299E-01 
        21  5.416164398E-01  1.000000000E+00  5.037996743E-05 -1.215060729E-05 -4.889277989E-05 -4.440724177E-10  9.862136245E-01  5.416183472E-01 
        22  5.693724155E-01  1.000000000E+00  4.899600390E-05 -1.503142175E-05 -4.663330037E-05 -6.594049196E-10  9.862567186E-01  5.693746209E-01 
        23  5.971350670E-01  1.000000000E+00  4.705607716E-05 -1.736137892E-05 -4.373621778E-05 -9.124828670E-10  9.862894416E-01  5.971373320E-01 
        24  6.248977780E-01  1.000000000E+00  4.456856186E-05 -1.905328099E-05 -4.029055708E-05 -1.206821088E-09  9.863221645E-01  6.249001026E-01 
        25  6.526604295E-01  1.000000000E+00  4.154966882E-05 -2.003682312E-05 -3.639918577E-05 -1.541043959E-09  9.863548875E-01  6.526628733E-01 
        26  6.804367304E-01  1.000000000E+00  3.804470907E-05 -2.028866584E-05 -3.218337952E-05 -1.922613624E-09  9.863669276E-01  6.804382801E-01 
        27  7.082266808E-01  1.000000000E+00  3.411850776E-05 -1.981006244E-05 -2.777830014E-05 -2.339839655E-09  9.863578677E-01  7.082268596E-01 
        28  7.360165715E-01  1.000000000E+00  2.985922583E-05 -1.863574107E-05 -2.332986332E-05 -2.797142962E-09  9.863487482E-01  7.360154390E-01 
        29  7.638064623E-01  1.000000000E+00  2.537746514E-05 -1.684117706E-05 -1.898395385E-05 -3.280594463E-09  9.863396883E-01  7.638040185E-01 
        30  7.915935516E-01  9.999999404E-01  2.079745354E-05 -1.453672849E-05 -1.487338432E-05 -3.786672753E-09  9.863242507E-01  7.915916443E-01 
        31  8.193776608E-01  9.999999404E-01  1.626883932E-05 -1.186975169E-05 -1.112583141E-05 -4.303110757E-09  9.863035679E-01  8.193773627E-01 
        32  8.471618295E-01  1.000000000E+00  1.195421191E-05 -9.018963283E-06 -7.846113476E-06 -4.818741406E-09  9.862828255E-01  8.471630812E-01 
        33  8.749459982E-01  1.000000000E+00  8.027632248E-06 -6.188664884E-06 -5.113053248E-06 -5.319068297E-09  9.862621427E-01  8.749487996E-01 
        34  9.027333260E-01  1.000000000E+00  4.672694558E-06 -3.601323215E-06 -2.977339136E-06 -5.793357349E-09  9.862345457E-01  9.027361274E-01 
        35  9.305237532E-01  1.000000000E+00  2.079754267E-06 -1.493976583E-06 -1.446862711E-06 -6.218726423E-09  9.861993194E-01  9.305258393E-01 
        36  9.583142996E-01  1.000000000E+00  5.227740303E-07 -1.019935993E-07 -5.127279792E-07 -6.579078615E-09  9.861640930E-01  9.583154917E-01 
        37  9.861047268E-01  1.000000000E+00  3.393858776E-07  3.323001181E-07 -6.898837768E-08 -6.781223583E-09  9.861288667E-01  9.861052036E-01 
