x,y,z,p,wss_x,wss_y,wss_z,wss_mag
-0.08467981,-0.068149411,-0.084882784,0,0.0027142355516,-0.0019486866743,-0.00093591819652,0.003469927557563846
-0.051487244,1.2139926e-07,-0.11625963,0,0.0056561603278,-0.000184619257168,-0.0054286666882,0.007841980358013416
-0.070136099,0.027196581,-0.12112788,0,0.0060182515523999995,0.00031508053436,-0.0064861275821999995,0.0088537268143801
-0.078529978,0.0491594,-0.11065471,0,0.004494544904799999,-0.000154411583202,-0.0047644985434,0.0065517343664369745
-0.13220191,-0.0041270171,0.010064427,0,-0.00037685668849999997,0.00013193505129000001,0.00033136175191999997,0.0005188722695052922
-0.080234398,0.046868994,-0.11384519,0,0.0046406956456,-0.00104576814066,-0.0032949047488,0.005786716200296595
-0.13220193,0.0041268762,0.010064427,0,-7.3428966014e-05,-0.00025508047256,0.0003286408737,0.00042244843992801943
-0.073333665,0.055345516,-0.10068714,0,0.0027425805322,-0.0007485590201799999,-0.0026660486231999997,0.003897422718099987
-0.077081204,0.037830991,-0.1192044,0,0.0043454116432,-0.0010238472547,-0.0041549840692,0.006098750541309313
-0.075901934,-0.058020202,-0.098590126,0,0.004923421887400001,-0.0012822434246,-0.0020162685134,0.005472620030605776
-0.07776034,-0.043717438,-0.11518317,0,0.0057675952325999995,-4.8231467618e-05,-0.0056586563936,0.008080091164238742
-0.078520074,-0.049192089,-0.11061709,0,0.0046764501884,-0.0003350146378,-0.004317752514,0.006373727947149924
-0.083492624,0.071534416,-0.073955224,0,0.0039740837916,-0.001837639429,-0.0002834048716,0.0043875481735155784
-0.083492825,-0.071534733,-0.0739542,0,0.0036932664594,-0.0024121209186,-0.00020811148706,0.004416090449382014
-0.077089372,-0.037813488,-0.11922065,0,0.005504128998,7.1570443122e-05,-0.0063832727405999995,0.00842892218707945
-0.085442838,0.070705336,-0.077969341,0,0.0026737959958,-0.0021872834236,-0.00031864441401999996,0.0034691393838958964
-0.085444263,-0.070705939,-0.077968178,0,0.0023446593392,-0.002011661935,-0.00041315642198,0.0031168749392057804
-0.094047954,-0.055452564,0.0038935132,0,-0.00155342708222,0.002496949443,-0.0010664200911999998,0.0031281214860659694
-0.053490545,-0.003765792,-0.11730102,0,0.0076938382774,0.000188315631122,-0.0080111728336,0.011108982869080361
-0.081153069,0.062917185,-0.093865595,0,0.005697754737799999,-0.002498931371,-0.0020846089214,0.006561605093593392
-0.079489715,0.041202942,-0.11817489,0,0.0054567571074,-0.00095128529994,-0.0037707094936,0.006700700854102317
-0.075081882,0.053407389,-0.10405353,0,0.004198322495599999,-0.00133367959156,-0.0021619462394000004,0.004906997510908321
-0.053490521,0.0037661145,-0.11730098,0,0.005845156019,6.605574450999999e-05,-0.0050109314308,0.007699327636359817
-0.094047592,0.055450491,0.0038964482,0,-0.00105603526992,0.0027354048696,-0.002131873491,0.0036252634212667815
-0.081136867,-0.06290478,-0.093878845,0,0.002340336008,-0.0022486042358,-0.0009488024938,0.0033813636024302646
-0.083797919,0.065075705,-0.091295816,0,0.0039633932158,-0.00137365969312,-0.0006689562862599999,0.0042476969346316095
-0.075920843,0.058021744,-0.098598339,0,0.0044224843698,-0.00098925059516,-0.002822907392,0.005339081464536569
-0.080236005,-0.046909986,-0.11380775,0,0.004610830718799999,-0.0011994466973599999,-0.0024696854958,0.005366356188830781
-0.059776384,0.073098574,-0.053433829,0,0.0004593418037,-0.00131799479792,0.00044741779868,0.0014657038809207706
-0.07650059,-0.031442998,-0.12271614,0,0.0045308912176,-0.0006035522209400001,-0.0049370913732,0.0067281588667667674
-0.083788141,-0.065063205,-0.091314974,0,0.0043951921379999995,-0.0024105335707999996,-0.0013666468575400002,0.005195778060994788
-0.079499048,-0.041203948,-0.11817798,0,0.005348491481999999,-0.00066912986544,-0.0038394551136,0.006617817727861617
-0.059776773,-0.073098654,-0.053433648,0,0.0018992415425799999,-0.0020970902534,0.0005148642729,0.0028757592367018104
-0.076495401,0.031460142,-0.12270365,0,0.004453971348199999,-0.0001924891402,-0.0045124978024000005,0.006343307438264859
-0.059624186,0.015344085,-0.11911874,0,0.006040104916399999,-7.625824045e-05,-0.0045821080084,0.007581846511305765
-0.078840374,-0.035027899,-0.12201531,0,0.0059288050154,-0.0006925121023399999,-0.0044591596666,0.007450799074914837
