nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  1.145202333E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  1.145651574E-08  4.030021046E-06  6.768765548E-09 -4.030014225E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  1.146986151E-08  7.850916518E-06  2.035996260E-08 -7.850887414E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  1.148576789E-08  1.147241437E-05  4.115640806E-08 -1.147233252E-05  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  1.149895468E-08  1.490497834E-05  6.887016468E-08 -1.490480463E-05  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  1.150970341E-08  1.815870201E-05  1.024729812E-07 -1.815838550E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  1.151766327E-08  2.124347884E-05  1.413540218E-07 -2.124296407E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  1.152288576E-08  2.416894131E-05  1.848608662E-07 -2.416816824E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  1.152518081E-08  2.694452087E-05  2.324847799E-07 -2.694342220E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  1.152446760E-08  2.957942706E-05  2.837670365E-07 -2.957793549E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  1.152061202E-08  3.208268754E-05  3.383421756E-07 -3.208072667E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  1.151348261E-08  3.446312621E-05  3.959112291E-07 -3.446061964E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  1.150293283E-08  3.672939056E-05  4.562448623E-07 -3.672626917E-05  9.302325547E-02  8.499999642E-01 
