nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1 -3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -2.969231044E-02  6.840543568E-05 -3.012543599E-02  4.230461841E-02 -2.095680410E-02 -4.065676049E-01 -1.996539108E-03 -3.005391763E-01 
         2  3.005391763E-01 -1.996539108E-03 -4.065676049E-01 -2.881152953E-02  5.354645179E-05  2.922379284E-02  4.105640483E-02 -8.039990113E-03 -4.065676049E-01 -1.996539108E-03  3.005391763E-01 
         3 -3.006894509E-01  5.983957916E-03 -4.064173303E-01 -3.598834543E-02  1.427586808E-03 -3.654928426E-02  5.132431774E-02  4.365919229E-02 -4.064173303E-01  5.983957916E-03 -3.006894509E-01 
         4  3.006894509E-01  5.983957916E-03 -4.064173303E-01 -3.179759672E-02 -6.226851629E-04  3.211131990E-02  4.520097760E-02 -3.023048851E-02 -4.064173303E-01  5.983957916E-03  3.006894509E-01 
         5 -3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -3.000274511E-02  6.311479805E-04 -3.024174430E-02  4.261579476E-02 -3.566426786E-02 -4.061172072E-01 -9.954414546E-03 -3.009895740E-01 
         6  3.009895740E-01 -9.954414546E-03 -4.061172072E-01 -3.409309126E-02 -9.502626072E-04  3.476807703E-02  4.871377917E-02  6.444377303E-02 -4.061172072E-01 -9.954414546E-03  3.009895740E-01 
         7 -3.014386950E-01  1.389665431E-02 -4.056680862E-01 -3.147754949E-02  1.884450178E-03 -3.240262836E-02  4.522148325E-02  4.345764173E-02 -4.056680862E-01  1.389665431E-02 -3.014386950E-01 
         8  3.014386950E-01  1.389665431E-02 -4.056680862E-01 -2.892083577E-02 -2.265313473E-04  2.925256698E-02  4.114164767E-02  4.760355762E-02 -4.056680862E-01  1.389665431E-02  3.014386950E-01 
         9 -3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -3.547052254E-02  4.917929341E-04 -3.583792599E-02  5.043465245E-02  4.642627850E-02 -4.050712405E-01 -1.779950249E-02 -3.020355407E-01 
        10  3.020355407E-01 -1.779950249E-02 -4.050712405E-01 -3.417763015E-02 -1.874204594E-03  3.516563812E-02  4.909051298E-02  4.904726368E-03 -4.050712405E-01 -1.779950249E-02  3.020355407E-01 
