cellnumber     x-coordinate     y-coordinate     y-wall-shear     x-wall-shear       wall-shear velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.851851866E-02  1.000000000E+00 -0.000000000E+00 -1.128789862E-07  1.128789862E-07  1.507213019E-04  0.000000000E+00  1.507213019E-04 -1.575005797E-07  9.814784527E-01  1.852055639E-02 
         2  5.555555597E-02  1.000000000E+00 -0.000000000E+00 -9.278576840E-08  9.278576840E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -7.394161372E-08  9.814761281E-01  5.555784330E-02 
         3  9.259259701E-02  1.000000000E+00 -0.000000000E+00 -6.132923858E-08  6.132923858E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -4.465970704E-08  9.814730287E-01  9.259691834E-02 
         4  1.296296269E-01  1.000000000E+00 -0.000000000E+00 -4.738927117E-08  4.738927117E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -2.587444925E-08  9.814682603E-01  1.296354532E-01 
         5  1.666666567E-01  1.000000000E+00 -0.000000000E+00 -3.683506833E-08  3.683506833E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -1.712761133E-08  9.814660549E-01  1.666721851E-01 
         6  2.037037015E-01  1.000000000E+00 -0.000000000E+00 -3.042715946E-08  3.042715946E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -1.132521454E-08  9.814635515E-01  2.037104666E-01 
         7  2.407407463E-01  1.000000000E+00 -0.000000000E+00 -2.579996305E-08  2.579996305E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -7.893595999E-09  9.814604521E-01  2.407472432E-01 
         8  2.777777910E-01  1.000000000E+00 -0.000000000E+00 -2.255066534E-08  2.255066534E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -5.554326776E-09  9.814593792E-01  2.777836621E-01 
         9  3.148148060E-01  1.000000000E+00 -0.000000000E+00 -2.011260847E-08  2.011260847E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -3.927125736E-09  9.814584851E-01  3.148207664E-01 
        10  3.518518507E-01  1.000000000E+00 -0.000000000E+00 -1.826063567E-08  1.826063567E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -2.711175284E-09  9.814585447E-01  3.518564701E-01 
        11  3.888888955E-01  1.000000000E+00 -0.000000000E+00 -1.681424067E-08  1.681424067E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -1.765899538E-09  9.814594984E-01  3.888935149E-01 
        12  4.259259105E-01  1.000000000E+00 -0.000000000E+00 -1.566922947E-08  1.566922947E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -9.944071122E-10  9.814606905E-01  4.259298444E-01 
        13  4.629629850E-01  1.000000000E+00 -0.000000000E+00 -1.475074018E-08  1.475074018E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04 -3.384905689E-10  9.814614654E-01  4.629657567E-01 
        14  5.000000000E-01  1.000000000E+00 -0.000000000E+00 -1.400701422E-08  1.400701333E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  2.411950917E-10  9.814604521E-01  5.000013113E-01 
        15  5.370370150E-01  1.000000000E+00 -0.000000000E+00 -1.340062283E-08  1.340062283E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  7.710247996E-10  9.814602733E-01  5.370371938E-01 
        16  5.740740895E-01  1.000000000E+00 -0.000000000E+00 -1.290301466E-08  1.290301554E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  1.269007122E-09  9.814600945E-01  5.740714073E-01 
        17  6.111111045E-01  1.000000000E+00 -0.000000000E+00 -1.249280501E-08  1.249280501E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  1.747668010E-09  9.814602137E-01  6.111074686E-01 
        18  6.481481791E-01  1.000000000E+00 -0.000000000E+00 -1.215310874E-08  1.215310874E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  2.215211348E-09  9.814610481E-01  6.481431723E-01 
        19  6.851851940E-01  1.000000000E+00 -0.000000000E+00 -1.187090959E-08  1.187090959E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  2.677558841E-09  9.814626575E-01  6.851777434E-01 
        20  7.222222090E-01  1.000000000E+00 -0.000000000E+00 -1.163589047E-08  1.163589047E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  3.138492577E-09  9.814633727E-01  7.222141027E-01 
        21  7.592592239E-01  1.000000000E+00 -0.000000000E+00 -1.143965278E-08  1.143965367E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  3.600462373E-09  9.814648628E-01  7.592497468E-01 
        22  7.962962985E-01  1.000000000E+00 -0.000000000E+00 -1.127585847E-08  1.127585847E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  4.064991455E-09  9.814657569E-01  7.962843776E-01 
        23  8.333333731E-01  1.000000000E+00 -0.000000000E+00 -1.113915005E-08  1.113915005E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  4.532918485E-09  9.814646244E-01  8.333193660E-01 
        24  8.703703880E-01  1.000000000E+00 -0.000000000E+00 -1.102587532E-08  1.102587532E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  5.004826775E-09  9.814647436E-01  8.703547120E-01 
        25  9.074074030E-01  1.000000000E+00 -0.000000000E+00 -1.093278001E-08  1.093278001E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  5.480853549E-09  9.814640880E-01  9.073874950E-01 
        26  9.444444180E-01  1.000000000E+00 -0.000000000E+00 -1.085786039E-08  1.085786039E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  5.961350968E-09  9.814630151E-01  9.444220662E-01 
        27  9.814814925E-01  1.000000000E+00 -0.000000000E+00 -1.079985168E-08  1.079985168E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  6.446353673E-09  9.814634323E-01  9.814568758E-01 
        28  1.018518448E+00  1.000000000E+00 -0.000000000E+00 -1.075790124E-08  1.075790035E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  6.936349273E-09  9.814640880E-01  1.018489838E+00 
        29  1.055555582E+00  1.000000000E+00 -0.000000000E+00 -1.073259170E-08  1.073259170E-08  1.507213019E-04  0.000000000E+00  1.507213019E-04  7.432015448E-09  9.814649820E-01  1.055526018E+00 
