nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  4.909340490E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  4.909864071E-09  1.302438477E-06  7.930721635E-10 -1.302438250E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  4.911420159E-09  2.527923698E-06  2.382764430E-09 -2.527922334E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  4.913288443E-09  3.679656402E-06  4.818588639E-09 -3.679651854E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  4.914845864E-09  4.761172477E-06  8.070657920E-09 -4.761162927E-06  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  4.916118623E-09  5.775975296E-06  1.201891742E-08 -5.775956197E-06  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  4.917069862E-09  6.727574146E-06  1.659231685E-08 -6.727542768E-06  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  4.917703578E-09  7.619462394E-06  2.171415758E-08 -7.619414646E-06  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  4.918003782E-09  8.455120224E-06  2.732371129E-08 -8.455052011E-06  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  4.917964702E-09  9.238010534E-06  3.336587184E-08 -9.237916856E-06  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  4.917575236E-09  9.971571671E-06  3.979529595E-08 -9.971446161E-06  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  4.916823393E-09  1.065920605E-05  4.657340114E-08 -1.065904507E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  4.915698071E-09  1.130428609E-05  5.366890221E-08 -1.130408236E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  4.914190832E-09  1.191012780E-05  6.105737782E-08 -1.190987496E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  4.912288798E-09  1.247999899E-05  6.872098623E-08 -1.247969158E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  4.909977314E-09  1.301709653E-05  7.664694834E-08 -1.301672819E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  4.907248830E-09  1.352455365E-05  8.482773239E-08 -1.352411709E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  4.904090467E-09  1.400541259E-05  9.326190309E-08 -1.400489964E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  4.900487127E-09  1.446263104E-05  1.019520823E-07 -1.446203441E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  4.896426375E-09  1.489907118E-05  1.109049492E-07 -1.489838451E-05  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  4.891892225E-09  1.531749331E-05  1.201313751E-07 -1.531670750E-05  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  4.886870908E-09  1.572054498E-05  1.296456986E-07 -1.571965186E-05  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  4.881347326E-09  1.611077096E-05  1.394664082E-07 -1.610976142E-05  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  4.875298831E-09  1.649059050E-05  1.496143369E-07 -1.648945545E-05  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  4.868709880E-09  1.686231190E-05  1.601138280E-07 -1.686104042E-05  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  4.861558711E-09  1.722811794E-05  1.709927346E-07 -1.722670095E-05  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  4.853818236E-09  1.759007864E-05  1.822805160E-07 -1.758850340E-05  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  4.845464918E-09  1.795013850E-05  1.940087628E-07 -1.794839227E-05  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  4.836474332E-09  1.831012560E-05  2.062121638E-07 -1.830819929E-05  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  4.826819833E-09  1.867175706E-05  2.189284771E-07 -1.866963794E-05  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  4.816468113E-09  1.903662996E-05  2.321977206E-07 -1.903430530E-05  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  4.805383647E-09  1.940624497E-05  2.460611483E-07 -1.940369839E-05  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  4.793529573E-09  1.978198816E-05  2.605627287E-07 -1.977920328E-05  2.480620146E-01  8.499999642E-01 
        34  8.499999642E-01  2.558139563E-01  4.780865925E-09  2.016514918E-05  2.757487607E-07 -2.016211147E-05  2.558139563E-01  8.499999642E-01 
        35  8.499999642E-01  2.635658979E-01  4.767353179E-09  2.055692858E-05  2.916671917E-07 -2.055361983E-05  2.635658979E-01  8.499999642E-01 
        36  8.499999642E-01  2.713178098E-01  4.752944704E-09  2.095842865E-05  3.083692093E-07 -2.095483069E-05  2.713178396E-01  8.499999642E-01 
        37  8.499999642E-01  2.790697515E-01  4.737590764E-09  2.137067895E-05  3.259081041E-07 -2.136677358E-05  2.790697813E-01  8.499999642E-01 
        38  8.499999642E-01  2.868216932E-01  4.721240288E-09  2.179462899E-05  3.443394974E-07 -2.179039438E-05  2.868216634E-01  8.499999642E-01 
        39  8.499999642E-01  2.945736349E-01  4.703834211E-09  2.223115371E-05  3.637213126E-07 -2.222656622E-05  2.945736051E-01  8.499999642E-01 
        40  8.499999642E-01  3.023255765E-01  4.685315247E-09  2.268106255E-05  3.841139744E-07 -2.267609671E-05  3.023255467E-01  8.499999642E-01 
        41  8.499999642E-01  3.100775182E-01  4.665622555E-09  2.314510493E-05  4.055807210E-07 -2.313973710E-05  3.100775182E-01  8.499999642E-01 
        42  8.499999642E-01  3.178294599E-01  4.644688190E-09  2.362397572E-05  4.281878603E-07 -2.361817496E-05  3.178294599E-01  8.499999642E-01 
        43  8.499999642E-01  3.255813718E-01  4.622439320E-09  2.411831701E-05  4.520047412E-07 -2.411205787E-05  3.255814016E-01  8.499999642E-01 
        44  8.499999642E-01  3.333333135E-01  4.598799119E-09  2.462873272E-05  4.771027307E-07 -2.462197517E-05  3.333333433E-01  8.499999642E-01 
        45  8.499999642E-01  3.410852551E-01  4.573691204E-09  2.515576671E-05  5.035566915E-07 -2.514848529E-05  3.410852849E-01  8.499999642E-01 
        46  8.499999642E-01  3.488371968E-01  4.547032972E-09  2.569994103E-05  5.314453801E-07 -2.569209209E-05  3.488371968E-01  8.499999642E-01 
        47  8.499999642E-01  3.565891385E-01  4.518732055E-09  2.626173955E-05  5.608500828E-07 -2.625328125E-05  3.565891385E-01  8.499999642E-01 
        48  8.499999642E-01  3.643410802E-01  4.488696970E-09  2.684160609E-05  5.918560646E-07 -2.683249841E-05  3.643410802E-01  8.499999642E-01 
        49  8.499999642E-01  3.720930219E-01  4.456827352E-09  2.743995719E-05  6.245527402E-07 -2.743015466E-05  3.720930219E-01  8.499999642E-01 
        50  8.499999642E-01  3.798449337E-01  4.423016176E-09  2.805718759E-05  6.590320254E-07 -2.804663563E-05  3.798449636E-01  8.499999642E-01 
        51  8.499999642E-01  3.875968754E-01  4.387151087E-09  2.869365926E-05  6.953890761E-07 -2.868230513E-05  3.875969052E-01  8.499999642E-01 
        52  8.499999642E-01  3.953488171E-01  4.349117511E-09  2.934970871E-05  7.337235957E-07 -2.933748874E-05  3.953488469E-01  8.499999642E-01 
        53  8.499999642E-01  4.031007588E-01  4.308798651E-09  3.002564335E-05  7.741392096E-07 -3.001249570E-05  4.031007886E-01  8.499999642E-01 
        54  8.499999642E-01  4.108527005E-01  4.266060838E-09  3.072174877E-05  8.167424426E-07 -3.070760431E-05  4.108527005E-01  8.499999642E-01 
        55  8.499999642E-01  4.186046422E-01  4.220774841E-09  3.143828508E-05  8.616437412E-07 -3.142307105E-05  4.186046422E-01  8.499999642E-01 
        56  8.499999642E-01  4.263565838E-01  4.172800772E-09  3.217546691E-05  9.089569062E-07 -3.215910328E-05  4.263565838E-01  8.499999642E-01 
        57  8.499999642E-01  4.341085255E-01  4.121988528E-09  3.293350164E-05  9.587981822E-07 -3.291590110E-05  4.341085255E-01  8.499999642E-01 
        58  8.499999642E-01  4.418604672E-01  4.068188453E-09  3.371253842E-05  1.011287850E-06 -3.369360638E-05  4.418604672E-01  8.499999642E-01 
        59  8.499999642E-01  4.496123791E-01  4.011244670E-09  3.451269367E-05  1.066548975E-06 -3.449233191E-05  4.496124089E-01  8.499999642E-01 
        60  8.499999642E-01  4.573643208E-01  3.950988425E-09  3.533403651E-05  1.124705136E-06 -3.531214315E-05  4.573643506E-01  8.499999642E-01 
        61  8.499999642E-01  4.651162624E-01  3.887257627E-09  3.617659240E-05  1.185883434E-06 -3.615304377E-05  4.651162922E-01  8.499999642E-01 
        62  8.499999642E-01  4.728682041E-01  3.819873751E-09  3.704031042E-05  1.250211994E-06 -3.701497917E-05  4.728682041E-01  8.499999642E-01 
        63  8.499999642E-01  4.806201458E-01  3.748644506E-09  3.792508505E-05  1.317817691E-06 -3.789784023E-05  4.806201458E-01  8.499999642E-01 
        64  8.499999642E-01  4.883720875E-01  3.673387372E-09  3.883070895E-05  1.388826377E-06 -3.880141230E-05  4.883720875E-01  8.499999642E-01 
        65  8.499999642E-01  4.961240292E-01  3.593911835E-09  3.975688014E-05  1.463362764E-06 -3.972538980E-05  4.961240292E-01  8.499999642E-01 
        66  8.500000238E-01  5.038759708E-01  3.510021163E-09  4.070321665E-05  1.541549864E-06 -4.066935071E-05  5.038759708E-01  8.500000238E-01 
        67  8.499999642E-01  5.116279125E-01  3.421510186E-09  4.166916187E-05  1.623503294E-06 -4.163275662E-05  5.116279125E-01  8.499999642E-01 
        68  8.499999642E-01  5.193798542E-01  3.328176845E-09  4.265402822E-05  1.709333446E-06 -4.261489812E-05  5.193798542E-01  8.499999642E-01 
        69  8.499999642E-01  5.271317959E-01  3.229815970E-09  4.365694258E-05  1.799142183E-06 -4.361489118E-05  5.271317959E-01  8.499999642E-01 
        70  8.499999642E-01  5.348837376E-01  3.126213954E-09  4.467683902E-05  1.893019544E-06 -4.463165897E-05  5.348837376E-01  8.499999642E-01 
        71  8.499999642E-01  5.426356196E-01  3.017165628E-09  4.571237514E-05  1.991041017E-06 -4.566385178E-05  5.426356792E-01  8.499999642E-01 
        72  8.499999642E-01  5.503875613E-01  2.902464047E-09  4.676197568E-05  2.093267994E-06 -4.670988346E-05  5.503876209E-01  8.499999642E-01 
        73  8.499999642E-01  5.581395030E-01  2.781897379E-09  4.782371980E-05  2.199738901E-06 -4.776779679E-05  5.581395626E-01  8.499999642E-01 
        74  8.499999642E-01  5.658914447E-01  2.655267339E-09  4.889531556E-05  2.310467607E-06 -4.883532165E-05  5.658913851E-01  8.499999642E-01 
        75  8.499999642E-01  5.736433864E-01  2.522382303E-09  4.997404176E-05  2.425440925E-06 -4.990970774E-05  5.736433268E-01  8.499999642E-01 
        76  8.499999642E-01  5.813953280E-01  2.383055531E-09  5.105671153E-05  2.544612926E-06 -5.098776091E-05  5.813952684E-01  8.499999642E-01 
        77  8.499999642E-01  5.891472697E-01  2.237116714E-09  5.213957775E-05  2.667899707E-06 -5.206572314E-05  5.891472101E-01  8.499999642E-01 
        78  8.499999642E-01  5.968992114E-01  2.084412198E-09  5.321825665E-05  2.795172804E-06 -5.313919974E-05  5.968991518E-01  8.499999642E-01 
        79  8.499999642E-01  6.046511531E-01  1.924804982E-09  5.428768054E-05  2.926257139E-06 -5.420311209E-05  6.046510935E-01  8.499999642E-01 
        80  8.499999642E-01  6.124030948E-01  1.758182044E-09  5.534195952E-05  3.060922609E-06 -5.525156666E-05  6.124030352E-01  8.499999642E-01 
        81  8.499999642E-01  6.201550364E-01  1.584448128E-09  5.637433060E-05  3.198875675E-06 -5.627779683E-05  6.201550364E-01  8.499999642E-01 
        82  8.499999642E-01  6.279069781E-01  1.403558603E-09  5.737705214E-05  3.339755267E-06 -5.727404641E-05  6.279069781E-01  8.499999642E-01 
        83  8.499999642E-01  6.356589198E-01  1.215506695E-09  5.834125477E-05  3.483129831E-06 -5.823144966E-05  6.356589198E-01  8.499999642E-01 
        84  8.499999642E-01  6.434108019E-01  1.020318829E-09  5.925688674E-05  3.628487548E-06 -5.913995119E-05  6.434108615E-01  8.499999642E-01 
        85  8.499999642E-01  6.511627436E-01  8.180831013E-10  6.011256846E-05  3.775232926E-06 -5.998816778E-05  6.511628032E-01  8.499999642E-01 
        86  8.499999642E-01  6.589146852E-01  6.089183602E-10  6.089547969E-05  3.922670203E-06 -6.076327554E-05  6.589147449E-01  8.499999642E-01 
        87  8.500000238E-01  6.666666865E-01  3.930544223E-10  6.159122131E-05  4.070031082E-06 -6.145088992E-05  6.666666865E-01  8.500000238E-01 
        88  8.499999642E-01  6.744185686E-01  1.707021469E-10  6.218373892E-05  4.216397429E-06 -6.203493103E-05  6.744186282E-01  8.499999642E-01 
        89  8.499999642E-01  6.821705103E-01 -5.738818448E-11  6.265514094E-05  4.360858838E-06 -6.249752914E-05  6.821705699E-01  8.499999642E-01 
        90  8.499999642E-01  6.899224520E-01 -2.911996755E-10  6.298573135E-05  4.502281172E-06 -6.281898095E-05  6.899224520E-01  8.499999642E-01 
        91  8.499999642E-01  6.976743937E-01 -5.311200368E-10  6.315382052E-05  4.639506187E-06 -6.297756045E-05  6.976743937E-01  8.499999642E-01 
        92  8.499999642E-01  7.054263353E-01 -7.752757325E-10  6.313557969E-05  4.771279237E-06 -6.294946797E-05  7.054263353E-01  8.499999642E-01 
        93  8.499999642E-01  7.131782770E-01 -1.022323115E-09  6.290511374E-05  4.896061000E-06 -6.270875747E-05  7.131782770E-01  8.499999642E-01 
        94  8.499999642E-01  7.209302187E-01 -1.272591699E-09  6.243420648E-05  5.012578640E-06 -6.222716183E-05  7.209302187E-01  8.499999642E-01 
        95  8.499999642E-01  7.286821604E-01 -1.525284232E-09  6.169261906E-05  5.119338766E-06 -6.147437671E-05  7.286821604E-01  8.499999642E-01 
