cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.000000000E+00  1.851559058E-02  3.770194962E-05  1.418707598E-06 -3.767524686E-05 -2.120745712E-08  1.851464435E-02  9.815055132E-01 
         2  1.000000000E+00  5.554677173E-02  1.112818718E-04  1.013984001E-05 -1.108189463E-04 -1.980596309E-08  5.554537103E-02  9.815521836E-01 
         3  1.000000000E+00  9.257794917E-02  1.817450393E-04  2.399737605E-05 -1.801537874E-04 -1.719634035E-08  9.257560968E-02  9.815993309E-01 
         4  1.000000000E+00  1.296080053E-01  2.469300525E-04  4.319986692E-05 -2.431218454E-04 -1.579404696E-08  1.296040118E-01  9.816388488E-01 
         5  1.000000000E+00  1.666369289E-01  3.046183556E-04  6.555020082E-05 -2.974819508E-04 -1.547383199E-08  1.666327417E-01  9.816685319E-01 
         6  1.000000000E+00  2.036658525E-01  3.529133392E-04  8.970234921E-05 -3.413228842E-04 -1.657342708E-08  2.036605030E-01  9.816986322E-01 
         7  1.000000000E+00  2.406900823E-01  3.903486067E-04  1.141545945E-04 -3.732837504E-04 -1.907121394E-08  2.406838983E-01  9.817124605E-01 
         8  1.000000000E+00  2.777095735E-01  4.161006655E-04  1.376768196E-04 -3.926637874E-04 -2.278126843E-08  2.777037919E-01  9.817075133E-01 
         9  1.000000000E+00  3.147290945E-01  4.298498679E-04  1.589349558E-04 -3.993877617E-04 -2.760624618E-08  3.147226870E-01  9.817026854E-01 
        10  1.000000000E+00  3.517456651E-01  4.327144707E-04  1.775755954E-04 -3.945994540E-04 -3.296604589E-08  3.517389596E-01  9.816810489E-01 
        11  1.000000000E+00  3.887592852E-01  4.251526843E-04  1.929323917E-04 -3.788560280E-04 -3.912576929E-08  3.887520134E-01  9.816404581E-01 
        12  1.000000000E+00  4.257729352E-01  4.072971933E-04  2.042697888E-04 -3.523703490E-04 -4.483047178E-08  4.257649779E-01  9.816002846E-01 
        13  1.000000000E+00  4.627824426E-01  3.811079951E-04  2.113681549E-04 -3.171226999E-04 -5.011645854E-08  4.627729952E-01  9.815479517E-01 
        14  9.999999404E-01  4.868930578E-01  3.483310575E-04  2.145381295E-04 -2.744228696E-04 -5.425348704E-08  4.997770786E-01  9.814833403E-01 
        15  1.000000000E+00  5.053957701E-01  3.470091615E-04  2.118394186E-04 -2.748443803E-04 -6.404548003E-08  4.998080134E-01  1.018495440E+00 
        16  1.000000000E+00  5.367932320E-01  3.055327397E-04  2.098347759E-04 -2.220802126E-04 -6.826265064E-08  5.368146896E-01  1.018432379E+00 
        17  1.000000000E+00  5.738108158E-01  2.618009457E-04  2.037430677E-04 -1.644034783E-04 -7.079798081E-08  5.738332272E-01  1.018376350E+00 
        18  1.000000000E+00  6.108404398E-01  2.193498804E-04  1.938073983E-04 -1.027280960E-04 -7.197679963E-08  6.108617783E-01  1.018327713E+00 
        19  1.000000000E+00  6.478700638E-01  1.840225741E-04  1.802598999E-04 -3.702264075E-05 -7.192984697E-08  6.478912830E-01  1.018278718E+00 
        20  1.000000000E+00  6.849126816E-01  1.668258628E-04  1.633721404E-04  3.377001121E-05 -7.077224495E-08  6.849307418E-01  1.018251538E+00 
        21  1.000000000E+00  7.219684124E-01  1.822084014E-04  1.435938175E-04  1.121637906E-04 -6.873229808E-08  7.219845653E-01  1.018246651E+00 
        22  1.000000000E+00  7.590240240E-01  2.359589707E-04  1.214672375E-04  2.022927220E-04 -6.606685332E-08  7.590381503E-01  1.018240452E+00 
        23  1.000000000E+00  7.960888743E-01  3.250594309E-04  9.777185915E-05  3.100069298E-04 -6.297685928E-08  7.960994840E-01  1.018256545E+00 
        24  1.000000000E+00  8.331630230E-01  4.482172080E-04  7.338996511E-05  4.421680351E-04 -5.970842665E-08  8.331717253E-01  1.018294811E+00 
        25  1.000000000E+00  8.702371120E-01  6.072244723E-04  4.990330854E-05  6.051703822E-04 -5.614462850E-08  8.702442050E-01  1.018331885E+00 
        26  1.000000000E+00  9.073117971E-01  8.032039623E-04  2.850522833E-05  8.026980213E-04 -5.271458292E-08  9.073161483E-01  1.018379211E+00 
        27  1.000000000E+00  9.443870783E-01  1.032671775E-03  1.241713471E-05  1.032597153E-03 -4.847859714E-08  9.443897009E-01  1.018435001E+00 
        28  1.000000000E+00  9.814623594E-01  1.283182995E-03  1.759144425E-06  1.283181831E-03 -4.669900378E-08  9.814640880E-01  1.018489838E+00 
