nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  2.569042579E-08  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  2.569967883E-08  1.020570562E-05  1.494533031E-08 -1.020569289E-05  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  2.572728697E-08  1.991048157E-05  4.449483626E-08 -1.991042154E-05  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  2.575950120E-08  2.914628931E-05  8.892748582E-08 -2.914612378E-05  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  2.578403446E-08  3.794673103E-05  1.472750455E-07 -3.794638906E-05  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  2.580108216E-08  4.634340803E-05  2.169440307E-07 -4.634279321E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  2.580949143E-08  5.436658103E-05  2.964712849E-07 -5.436560241E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  2.580859615E-08  6.204505917E-05  3.844562571E-07 -6.204360398E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  2.579730207E-08  6.940640014E-05  4.799627504E-07 -6.940434832E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  2.577453984E-08  7.647697203E-05  5.823593483E-07 -7.647421444E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  2.573909086E-08  8.328207332E-05  6.913892889E-07 -8.327847900E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  2.568966373E-08  8.984599845E-05  8.071454545E-07 -8.984144370E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  2.562485157E-08  9.619219782E-05  9.300815691E-07 -9.618650802E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  2.554314804E-08  1.023432269E-04  1.061008106E-06 -1.023362420E-04  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  2.544297573E-08  1.083209136E-04  1.201104283E-06 -1.083124371E-04  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  2.532268617E-08  1.141463727E-04  1.351930337E-06 -1.141361645E-04  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  2.518049236E-08  1.198400569E-04  1.515427016E-06 -1.198278478E-04  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  2.501450069E-08  1.254218369E-04  1.693929562E-06 -1.254072995E-04  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  2.482271810E-08  1.309109794E-04  1.890177145E-06 -1.308937208E-04  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  2.460303072E-08  1.363262418E-04  2.107329919E-06 -1.363057963E-04  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  2.435318613E-08  1.416858577E-04  2.348984935E-06 -1.416616142E-04  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  2.407075250E-08  1.470075949E-04  2.619192173E-06 -1.469788258E-04  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  2.375310793E-08  1.523087121E-04  2.922464546E-06 -1.522745151E-04  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  2.339746175E-08  1.576060167E-04  3.263791996E-06 -1.575653150E-04  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  2.300083146E-08  1.629158651E-04  3.648675374E-06 -1.628672617E-04  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  2.255994325E-08  1.682541042E-04  4.083131898E-06 -1.681959402E-04  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  2.207127814E-08  1.736361010E-04  4.573706974E-06 -1.735663245E-04  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  2.153104894E-08  1.790767710E-04  5.127501481E-06 -1.789928647E-04  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  2.093515228E-08  1.845904480E-04  5.752185189E-06 -1.844892831E-04  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  2.027911350E-08  1.901909127E-04  6.455999937E-06 -1.900687057E-04  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  1.955811157E-08  1.958913635E-04  7.247779649E-06 -1.957435015E-04  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  1.876694711E-08  2.017042862E-04  8.136953511E-06 -2.015251666E-04  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  1.789998016E-08  2.076415403E-04  9.133539606E-06 -2.074243966E-04  2.480620146E-01  8.499999642E-01 
        34  8.499999642E-01  2.558139563E-01  1.695112850E-08  2.137140982E-04  1.024815538E-05 -2.134507813E-04  2.558139563E-01  8.499999642E-01 
        35  8.499999642E-01  2.635658979E-01  1.591379295E-08  2.199321607E-04  1.149201307E-05 -2.196129062E-04  2.635658979E-01  8.499999642E-01 
        36  8.499999642E-01  2.713178098E-01  1.478087519E-08  2.263049391E-04  1.287686246E-05 -2.259180910E-04  2.713178396E-01  8.499999642E-01 
        37  8.499999642E-01  2.790697515E-01  1.354480261E-08  2.328406408E-04  1.441501536E-05 -2.323723602E-04  2.790697813E-01  8.499999642E-01 
        38  8.499999642E-01  2.868216932E-01  1.219741286E-08  2.395463380E-04  1.611932385E-05 -2.389802248E-04  2.868216634E-01  8.499999642E-01 
        39  8.499999642E-01  2.945736349E-01  1.072997158E-08  2.464278659E-04  1.800308200E-05 -2.457446535E-04  2.945736051E-01  8.499999642E-01 
        40  8.499999642E-01  3.023255765E-01  9.133154677E-09  2.534896194E-04  2.008000774E-05 -2.526667085E-04  3.023255467E-01  8.499999642E-01 
        41  8.499999642E-01  3.100775182E-01  7.397004786E-09  2.607345523E-04  2.236416731E-05 -2.597456623E-04  3.100775182E-01  8.499999642E-01 
        42  8.499999642E-01  3.178294599E-01  5.510997436E-09  2.681640908E-04  2.486990161E-05 -2.669786336E-04  3.178294599E-01  8.499999642E-01 
        43  8.499999642E-01  3.255813718E-01  3.463993092E-09  2.757778857E-04  2.761174983E-05 -2.743605874E-04  3.255814016E-01  8.499999642E-01 
        44  8.499999642E-01  3.333333135E-01  1.244227166E-09  2.835736377E-04  3.060431482E-05 -2.818839857E-04  3.333333433E-01  8.499999642E-01 
        45  8.499999642E-01  3.410852551E-01 -1.160612273E-09  2.915470395E-04  3.386215030E-05 -2.895386715E-04  3.410852849E-01  8.499999642E-01 
        46  8.499999642E-01  3.488371968E-01 -3.763434453E-09  2.996918047E-04  3.739963722E-05 -2.973118389E-04  3.488371968E-01  8.499999642E-01 
        47  8.499999642E-01  3.565891385E-01 -6.577633549E-09  3.079992021E-04  4.123080362E-05 -3.051878302E-04  3.565891385E-01  8.499999642E-01 
        48  8.499999642E-01  3.643410802E-01 -9.616989871E-09  3.164583468E-04  4.536919732E-05 -3.131480189E-04  3.643410802E-01  8.499999642E-01 
        49  8.499999642E-01  3.720930219E-01 -1.289571561E-08  3.250556474E-04  4.982766768E-05 -3.211704898E-04  3.720930219E-01  8.499999642E-01 
        50  8.499999642E-01  3.798449337E-01 -1.642824721E-08  3.337750386E-04  5.461819819E-05 -3.292303300E-04  3.798449636E-01  8.499999642E-01 
        51  8.499999642E-01  3.875968754E-01 -2.022918011E-08  3.425979521E-04  5.975170279E-05 -3.372992796E-04  3.875969052E-01  8.499999642E-01 
        52  8.499999642E-01  3.953488171E-01 -2.431317725E-08  3.515029384E-04  6.523778575E-05 -3.453457612E-04  3.953488469E-01  8.499999642E-01 
        53  8.499999642E-01  4.031007588E-01 -2.869473725E-08  3.604661033E-04  7.108453428E-05 -3.533350537E-04  4.031007886E-01  8.499999642E-01 
        54  8.499999642E-01  4.108527005E-01 -3.338811894E-08  3.694607003E-04  7.729828940E-05 -3.612290893E-04  4.108527005E-01  8.499999642E-01 
        55  8.499999642E-01  4.186046422E-01 -3.840705887E-08  3.784574801E-04  8.388337301E-05 -3.689867444E-04  4.186046422E-01  8.499999642E-01 
        56  8.499999642E-01  4.263565838E-01 -4.376447649E-08  3.874246613E-04  9.084194608E-05 -3.765638976E-04  4.263565838E-01  8.499999642E-01 
        57  8.499999642E-01  4.341085255E-01 -4.947222010E-08  3.963281051E-04  9.817372484E-05 -3.839137207E-04  4.341085255E-01  8.499999642E-01 
        58  8.499999642E-01  4.418604672E-01 -5.554153049E-08  4.051314318E-04  1.058758062E-04 -3.909867955E-04  4.418604672E-01  8.499999642E-01 
        59  8.499999642E-01  4.496123791E-01 -6.198197866E-08  4.137962824E-04  1.139423621E-04 -3.977314627E-04  4.496124089E-01  8.499999642E-01 
        60  8.499999642E-01  4.573643208E-01 -6.880073045E-08  4.222824937E-04  1.223646104E-04 -4.040942003E-04  4.573643506E-01  8.499999642E-01 
        61  8.499999642E-01  4.651162624E-01 -7.600365848E-08  4.305486800E-04  1.311305678E-04 -4.100200604E-04  4.651162922E-01  8.499999642E-01 
        62  8.499999642E-01  4.728682041E-01 -8.359404546E-08  4.385522916E-04  1.402249181E-04 -4.154532508E-04  4.728682041E-01  8.499999642E-01 
        63  8.499999642E-01  4.806201458E-01 -9.157253800E-08  4.462501965E-04  1.496289624E-04 -4.203373683E-04  4.806201458E-01  8.499999642E-01 
        64  8.499999642E-01  4.883720875E-01 -9.993696892E-08  4.535990010E-04  1.593204797E-04 -4.246161843E-04  4.883720875E-01  8.499999642E-01 
        65  8.499999642E-01  4.961240292E-01 -1.086818457E-07  4.605554277E-04  1.692738006E-04 -4.282340524E-04  4.961240292E-01  8.499999642E-01 
        66  8.500000238E-01  5.038759708E-01 -1.177984714E-07  4.670771596E-04  1.794598211E-04 -4.311366938E-04  5.038759708E-01  8.500000238E-01 
        67  8.499999642E-01  5.116279125E-01 -1.272745891E-07  4.731228983E-04  1.898460760E-04 -4.332716635E-04  5.116279125E-01  8.499999642E-01 
        68  8.499999642E-01  5.193798542E-01 -1.370942044E-07  4.786532081E-04  2.003967529E-04 -4.345891066E-04  5.193798542E-01  8.499999642E-01 
        69  8.499999642E-01  5.271317959E-01 -1.472374294E-07  4.836309527E-04  2.110730275E-04 -4.350424861E-04  5.271317959E-01  8.499999642E-01 
        70  8.499999642E-01  5.348837376E-01 -1.576804465E-07  4.880215565E-04  2.218331647E-04 -4.345888156E-04  5.348837376E-01  8.499999642E-01 
        71  8.499999642E-01  5.426356196E-01 -1.683955730E-07  4.917939659E-04  2.326328395E-04 -4.331895616E-04  5.426356792E-01  8.499999642E-01 
        72  8.499999642E-01  5.503875613E-01 -1.793514599E-07  4.949205904E-04  2.434253838E-04 -4.308112257E-04  5.503876209E-01  8.499999642E-01 
        73  8.499999642E-01  5.581395030E-01 -1.905127647E-07  4.973781761E-04  2.541622380E-04 -4.274255189E-04  5.581395626E-01  8.499999642E-01 
        74  8.499999642E-01  5.658914447E-01 -2.018408622E-07  4.991478054E-04  2.647931979E-04 -4.230100603E-04  5.658913851E-01  8.499999642E-01 
        75  8.499999642E-01  5.736433864E-01 -2.132937169E-07  5.002153921E-04  2.752668806E-04 -4.175485228E-04  5.736433268E-01  8.499999642E-01 
        76  8.499999642E-01  5.813953280E-01 -2.248264082E-07  5.005720886E-04  2.855311905E-04 -4.110311856E-04  5.813952684E-01  8.499999642E-01 
        77  8.499999642E-01  5.891472697E-01 -2.363912586E-07  5.002141115E-04  2.955337986E-04 -4.034547019E-04  5.891472101E-01  8.499999642E-01 
        78  8.499999642E-01  5.968992114E-01 -2.479391981E-07  4.991430906E-04  3.052224347E-04 -3.948222729E-04  5.968991518E-01  8.499999642E-01 
        79  8.499999642E-01  6.046511531E-01 -2.594206876E-07  4.973662435E-04  3.145456722E-04 -3.851439978E-04  6.046510935E-01  8.499999642E-01 
        80  8.499999642E-01  6.124030948E-01 -2.707827207E-07  4.948963760E-04  3.234529286E-04 -3.744364949E-04  6.124030352E-01  8.499999642E-01 
        81  8.499999642E-01  6.201550364E-01 -2.819727172E-07  4.917508340E-04  3.318949020E-04 -3.627222322E-04  6.201550364E-01  8.499999642E-01 
        82  8.499999642E-01  6.279069781E-01 -2.929394043E-07  4.879523767E-04  3.398247063E-04 -3.500293824E-04  6.279069781E-01  8.499999642E-01 
        83  8.499999642E-01  6.356589198E-01 -3.036315945E-07  4.835289437E-04  3.471972595E-04 -3.363916476E-04  6.356589198E-01  8.499999642E-01 
        84  8.499999642E-01  6.434108019E-01 -3.139991804E-07  4.785127821E-04  3.539703903E-04 -3.218476195E-04  6.434108615E-01  8.499999642E-01 
        85  8.499999642E-01  6.511627436E-01 -3.239947830E-07  4.729408829E-04  3.601047501E-04 -3.064400516E-04  6.511628032E-01  8.499999642E-01 
        86  8.499999642E-01  6.589146852E-01 -3.335746044E-07  4.668537877E-04  3.655639011E-04 -2.902149863E-04  6.589147449E-01  8.499999642E-01 
        87  8.500000238E-01  6.666666865E-01 -3.426958983E-07  4.602957051E-04  3.703147522E-04 -2.732209396E-04  6.666666865E-01  8.500000238E-01 
        88  8.499999642E-01  6.744185686E-01 -3.513197271E-07  4.533144820E-04  3.743278212E-04 -2.555079991E-04  6.744186282E-01  8.499999642E-01 
        89  8.499999642E-01  6.821705103E-01 -3.594122973E-07  4.459612828E-04  3.775773512E-04 -2.371267765E-04  6.821705699E-01  8.499999642E-01 
        90  8.499999642E-01  6.899224520E-01 -3.669436808E-07  4.382901825E-04  3.800409904E-04 -2.181272284E-04  6.899224520E-01  8.499999642E-01 
        91  8.499999642E-01  6.976743937E-01 -3.738882128E-07  4.303583701E-04  3.817002580E-04 -1.985574054E-04  6.976743937E-01  8.499999642E-01 
        92  8.499999642E-01  7.054263353E-01 -3.802256288E-07  4.222266143E-04  3.825401072E-04 -1.784620545E-04  7.054263353E-01  8.499999642E-01 
        93  8.499999642E-01  7.131782770E-01 -3.859402398E-07  4.139596422E-04  3.825491294E-04 -1.578811498E-04  7.131782770E-01  8.499999642E-01 
        94  8.499999642E-01  7.209302187E-01 -3.910216151E-07  4.056270700E-04  3.817193792E-04 -1.368484227E-04  7.209302187E-01  8.499999642E-01 
        95  8.499999642E-01  7.286821604E-01 -3.954642125E-07  3.973050334E-04  3.800462000E-04 -1.153892881E-04  7.286821604E-01  8.499999642E-01 
        96  8.499999642E-01  7.364341021E-01 -3.992672077E-07  3.890781081E-04  3.775279911E-04 -9.351913468E-05  7.364341021E-01  8.499999642E-01 
        97  8.499999642E-01  7.441860437E-01 -4.024344094E-07  3.810425405E-04  3.741665278E-04 -7.124096010E-05  7.441860437E-01  8.499999642E-01 
        98  8.499999642E-01  7.519379258E-01 -4.049779250E-07  3.733093617E-04  3.699657973E-04 -4.854313011E-05  7.519379854E-01  8.499999642E-01 
        99  8.499999642E-01  7.596898675E-01 -4.069074180E-07  3.660092771E-04  3.649321734E-04 -2.539659181E-05  7.596899271E-01  8.499999642E-01 
       100  8.499999642E-01  7.674418092E-01 -4.082378950E-07  3.593008732E-04  3.590761044E-04 -1.752029675E-06  7.674418688E-01  8.499999642E-01 
       101  8.499999642E-01  7.751937509E-01 -4.089973231E-07  3.533754207E-04  3.524093772E-04  2.246481745E-05  7.751938105E-01  8.499999642E-01 
       102  8.499999642E-01  7.829456925E-01 -4.092121912E-07  3.484654590E-04  3.449442156E-04  4.735924449E-05  7.829457521E-01  8.499999642E-01 
       103  8.499999642E-01  7.906976342E-01 -4.089098411E-07  3.448559146E-04  3.366945020E-04  7.307116175E-05  7.906976938E-01  8.499999642E-01 
       104  8.499999642E-01  7.984495759E-01 -4.081190923E-07  3.428940254E-04  3.276754287E-04  9.977761511E-05  7.984496355E-01  8.499999642E-01 
       105  8.499999642E-01  8.062015176E-01 -4.068706403E-07  3.429969074E-04  3.179032647E-04  1.276971598E-04  8.062015772E-01  8.499999642E-01 
       106  8.499999642E-01  8.139534593E-01 -4.051958626E-07  3.456553677E-04  3.073959379E-04  1.570943568E-04  8.139534593E-01  8.499999642E-01 
       107  8.499999642E-01  8.217054009E-01 -4.031268759E-07  3.514315758E-04  2.961729770E-04  1.882841752E-04  8.217054009E-01  8.499999642E-01 
       108  8.499999642E-01  8.294573426E-01 -4.006960523E-07  3.609489941E-04  2.842559188E-04  2.216361172E-04  8.294573426E-01  8.499999642E-01 
       109  8.499999642E-01  8.372092843E-01 -3.979347412E-07  3.748749150E-04  2.716689778E-04  2.575774561E-04  8.372092843E-01  8.499999642E-01 
       110  8.499999642E-01  8.449612260E-01 -3.948737231E-07  3.938980226E-04  2.584397444E-04  2.965957974E-04  8.449612260E-01  8.499999642E-01 
       111  8.499999642E-01  8.527131677E-01 -3.915420166E-07  4.187066806E-04  2.446004655E-04  3.392396029E-04  8.527131677E-01  8.499999642E-01 
       112  8.499999642E-01  8.604651093E-01 -3.879670203E-07  4.499719653E-04  2.301891072E-04  3.861174337E-04  8.604651093E-01  8.499999642E-01 
       113  8.499999642E-01  8.682170510E-01 -3.841735179E-07  4.883397487E-04  2.152511443E-04  4.378936719E-04  8.682170510E-01  8.499999642E-01 
       114  8.499999642E-01  8.759689927E-01 -3.801838488E-07  5.344304373E-04  1.998414664E-04  4.952816525E-04  8.759689927E-01  8.499999642E-01 
       115  8.499999642E-01  8.837209344E-01 -3.760175105E-07  5.888427841E-04  1.840266777E-04  5.590324872E-04  8.837209344E-01  8.499999642E-01 
       116  8.499999642E-01  8.914728761E-01 -3.716908168E-07  6.521572359E-04  1.678872650E-04  6.299186498E-04  8.914728761E-01  8.499999642E-01 
       117  8.499999642E-01  8.992247581E-01 -3.672170124E-07  7.249327609E-04  1.515204203E-04  7.087132544E-04  8.992248178E-01  8.499999642E-01 
       118  8.499999642E-01  9.069766998E-01 -3.626065563E-07  8.076956728E-04  1.350425446E-04  7.961621159E-04  9.069767594E-01  8.499999642E-01 
       119  8.499999642E-01  9.147286415E-01 -3.578669237E-07  9.009168716E-04  1.185915680E-04  8.929498144E-04  9.147287011E-01  8.499999642E-01 
       120  8.499999642E-01  9.224805832E-01 -3.530029176E-07  1.004979480E-03  1.023291552E-04  9.996592999E-04  9.224806428E-01  8.499999642E-01 
       121  8.499999642E-01  9.302325249E-01 -3.480181476E-07  1.120137167E-03  8.644143236E-05  1.116724918E-03  9.302325845E-01  8.499999642E-01 
       122  8.499999642E-01  9.379844666E-01 -3.429111928E-07  1.246462227E-03  7.114056643E-05  1.244378509E-03  9.379844666E-01  8.499999642E-01 
       123  8.499999642E-01  9.457364082E-01 -3.376861457E-07  1.383789117E-03  5.666078505E-05  1.382592367E-03  9.457364082E-01  8.499999642E-01 
       124  8.499999642E-01  9.534883499E-01 -3.323308420E-07  1.531653921E-03  4.326156341E-05  1.531018643E-03  9.534883499E-01  8.499999642E-01 
       125  8.499999642E-01  9.612402916E-01 -3.268677915E-07  1.689231955E-03  3.120867041E-05  1.688928227E-03  9.612402916E-01  8.499999642E-01 
       126  8.499999642E-01  9.689922333E-01 -3.212462616E-07  1.855279435E-03  2.079615297E-05  1.855154056E-03  9.689922333E-01  8.499999642E-01 
       127  8.499999642E-01  9.767441750E-01 -3.155800528E-07  2.028084127E-03  1.227296889E-05  2.028042218E-03  9.767441750E-01  8.499999642E-01 
       128  8.499999642E-01  9.844961166E-01 -3.097223953E-07  2.205428202E-03  5.961746865E-06  2.205418423E-03  9.844961166E-01  8.499999642E-01 
       129  8.499999642E-01  9.922480583E-01 -3.051121666E-07  2.384568099E-03  1.940849643E-06  2.384566702E-03  9.922480583E-01  8.499999642E-01 
       130  8.499999642E-01  1.000000000E+00 -3.035670204E-07  2.562262118E-03  0.000000000E+00  2.562262118E-03  1.000000000E+00  8.499999642E-01 
