nodenumber     x-coordinate     y-coordinate         pressure velocity-magnitude       y-velocity       x-velocity     y-coordinate     x-coordinate 
         1  8.499999642E-01  0.000000000E+00  9.748286622E-09  0.000000000E+00  0.000000000E+00  0.000000000E+00  0.000000000E+00  8.499999642E-01 
         2  8.500000238E-01  7.751937956E-03  9.751083496E-09  3.162928579E-06  4.213394966E-09 -3.162925168E-06  7.751937956E-03  8.500000238E-01 
         3  8.499999642E-01  1.550387591E-02  9.759345332E-09  6.155979008E-06  1.266454852E-08 -6.155964002E-06  1.550387591E-02  8.499999642E-01 
         4  8.499999642E-01  2.325581387E-02  9.769214770E-09  8.986704415E-06  2.558711110E-08 -8.986662579E-06  2.325581387E-02  8.499999642E-01 
         5  8.499999642E-01  3.100775182E-02  9.777380683E-09  1.166331640E-05  4.280741095E-08 -1.166322636E-05  3.100775182E-02  8.499999642E-01 
         6  8.499999642E-01  3.875968978E-02  9.784005606E-09  1.419379078E-05  6.367577754E-08 -1.419362889E-05  3.875968978E-02  8.499999642E-01 
         7  8.499999642E-01  4.651162773E-02  9.788895916E-09  1.658600377E-05  8.781209004E-08 -1.658573819E-05  4.651162773E-02  8.499999642E-01 
         8  8.499999642E-01  5.426356569E-02  9.792051614E-09  1.884766789E-05  1.148062836E-07 -1.884727317E-05  5.426356569E-02  8.499999642E-01 
         9  8.499999642E-01  6.201550364E-02  9.793385658E-09  2.098638652E-05  1.443343365E-07 -2.098581899E-05  6.201550364E-02  8.499999642E-01 
        10  8.499999642E-01  6.976743788E-02  9.792841205E-09  2.300961933E-05  1.761096087E-07 -2.300884989E-05  6.976744533E-02  8.499999642E-01 
        11  8.499999642E-01  7.751937956E-02  9.790340094E-09  2.492471685E-05  2.098977063E-07 -2.492370368E-05  7.751937956E-02  8.499999642E-01 
        12  8.499999642E-01  8.527131379E-02  9.785807720E-09  2.673889867E-05  2.455055323E-07 -2.673760355E-05  8.527132124E-02  8.499999642E-01 
        13  8.499999642E-01  9.302325547E-02  9.779165033E-09  2.845926247E-05  2.827833896E-07 -2.845764357E-05  9.302325547E-02  8.499999642E-01 
        14  8.499999642E-01  1.007751897E-01  9.770326770E-09  3.009277862E-05  3.216211439E-07 -3.009079228E-05  1.007751971E-01  8.499999642E-01 
        15  8.499999642E-01  1.085271314E-01  9.759210329E-09  3.164629015E-05  3.619460927E-07 -3.164388909E-05  1.085271314E-01  8.499999642E-01 
        16  8.499999642E-01  1.162790656E-01  9.745725116E-09  3.312649278E-05  4.037197812E-07 -3.312363333E-05  1.162790731E-01  8.499999642E-01 
        17  8.499999642E-01  1.240310073E-01  9.729779649E-09  3.453994213E-05  4.469383725E-07 -3.453657700E-05  1.240310073E-01  8.499999642E-01 
        18  8.499999642E-01  1.317829490E-01  9.711266458E-09  3.589304106E-05  4.916289527E-07 -3.588911204E-05  1.317829490E-01  8.499999642E-01 
        19  8.499999642E-01  1.395348758E-01  9.690086067E-09  3.719203960E-05  5.378467449E-07 -3.718749576E-05  1.395348907E-01  8.499999642E-01 
        20  8.499999642E-01  1.472868174E-01  9.666136336E-09  3.844301682E-05  5.856761618E-07 -3.843779996E-05  1.472868025E-01  8.499999642E-01 
        21  8.499999642E-01  1.550387591E-01  9.639302689E-09  3.965188080E-05  6.352289006E-07 -3.964591815E-05  1.550387591E-01  8.499999642E-01 
        22  8.499999642E-01  1.627906859E-01  9.609468776E-09  4.082435771E-05  6.866412150E-07 -4.081759107E-05  1.627907008E-01  8.499999642E-01 
        23  8.499999642E-01  1.705426276E-01  9.576510251E-09  4.196598456E-05  7.400749951E-07 -4.195833026E-05  1.705426425E-01  8.499999642E-01 
        24  8.499999642E-01  1.782945693E-01  9.540290336E-09  4.308213101E-05  7.957156640E-07 -4.307351264E-05  1.782945693E-01  8.499999642E-01 
        25  8.499999642E-01  1.860465109E-01  9.500664255E-09  4.417794480E-05  8.537704730E-07 -4.416827142E-05  1.860465109E-01  8.499999642E-01 
        26  8.499999642E-01  1.937984377E-01  9.457481021E-09  4.525838085E-05  9.144683872E-07 -4.524756514E-05  1.937984526E-01  8.499999642E-01 
        27  8.499999642E-01  2.015503794E-01  9.410574542E-09  4.632821219E-05  9.780610526E-07 -4.631613774E-05  2.015503943E-01  8.499999642E-01 
        28  8.499999642E-01  2.093023211E-01  9.359770736E-09  4.739200085E-05  1.044821488E-06 -4.737854761E-05  2.093023211E-01  8.499999642E-01 
        29  8.499999642E-01  2.170542628E-01  9.304880422E-09  4.845409421E-05  1.115042778E-06 -4.843913848E-05  2.170542628E-01  8.499999642E-01 
        30  8.499999642E-01  2.248061895E-01  9.245696653E-09  4.951865048E-05  1.189038812E-06 -4.950205039E-05  2.248062044E-01  8.499999642E-01 
        31  8.499999642E-01  2.325581312E-01  9.181998273E-09  5.058964598E-05  1.267145194E-06 -5.057123781E-05  2.325581461E-01  8.499999642E-01 
        32  8.499999642E-01  2.403100729E-01  9.113538368E-09  5.167083145E-05  1.349717422E-06 -5.165045150E-05  2.403100729E-01  8.499999642E-01 
        33  8.499999642E-01  2.480620146E-01  9.040061144E-09  5.276579759E-05  1.437131687E-06 -5.274323848E-05  2.480620146E-01  8.499999642E-01 
