cellnumber     x-coordinate     y-coordinate velocity-magnitude       y-velocity       x-velocity         pressure     y-coordinate     x-coordinate 
         1  1.853904314E-02  5.000000000E-01  1.629420876E-05  1.626810263E-05 -9.219913863E-07 -3.601996479E-09  4.999762475E-01  1.853904314E-02 
         2  5.561712384E-02  5.000000000E-01  4.373378397E-05  4.324977272E-05 -6.488521194E-06 -4.296932588E-09  4.999283254E-01  5.561675504E-02 
         3  9.269519895E-02  5.000000000E-01  6.629211566E-05  6.464305625E-05 -1.469420840E-05 -5.902491829E-09  4.998811781E-01  9.269521385E-02 
         4  1.297711730E-01  5.000000000E-01  8.458474622E-05  8.062086999E-05 -2.559013046E-05 -6.920954476E-09  4.998375773E-01  1.297712028E-01 
         5  1.668450236E-01  5.000000000E-01  9.920388402E-05  9.179943299E-05 -3.760684922E-05 -7.672459112E-09  4.997974038E-01  1.668445319E-01 
         6  2.039188743E-01  5.000000000E-01  1.109158256E-04  9.892584785E-05 -5.015971328E-05 -8.113675953E-09  4.997581840E-01  2.039189488E-01 
         7  2.409906089E-01  5.000000000E-01  1.203209977E-04  1.027924664E-04 -6.253680476E-05 -8.362662562E-09  4.997227192E-01  2.409906983E-01 
         8  2.780602276E-01  5.000000000E-01  1.280195575E-04  1.041816795E-04 -7.439881301E-05 -8.476592761E-09  4.996914566E-01  2.780590355E-01 
         9  3.151298463E-01  5.000000000E-01  1.345026831E-04  1.038222108E-04 -8.550976781E-05 -8.473028501E-09  4.996602237E-01  3.151299357E-01 
        10  3.521918654E-01  5.000000000E-01  1.400532346E-04  1.022320430E-04 -9.572626732E-05 -8.375090843E-09  4.996412098E-01  3.521919549E-01 
        11  3.892461658E-01  5.000000000E-01  1.448930561E-04  9.984933422E-05 -1.049957573E-04 -8.200761847E-09  4.996330738E-01  3.892461658E-01 
        12  4.263004661E-01  5.000000000E-01  1.491803414E-04  9.702293755E-05 -1.133195692E-04 -7.956804104E-09  4.996276200E-01  4.263007343E-01 
        13  4.633437991E-01  5.000000000E-01  1.530370355E-04  9.403144941E-05 -1.207411260E-04 -7.628162102E-09  4.996279776E-01  4.633440971E-01 
        14  5.003760457E-01  5.000000000E-01  1.565587736E-04  9.104715718E-05 -1.273619418E-04 -7.237745514E-09  4.996340275E-01  5.003764033E-01 
        15  5.374082923E-01  5.000000000E-01  1.597436785E-04  8.818792412E-05 -1.331951062E-04 -6.816990084E-09  4.996429980E-01  5.374087095E-01 
        16  5.744261742E-01  5.000000000E-01  1.625713921E-04  8.552132203E-05 -1.382590272E-04 -6.354599069E-09  4.996515810E-01  5.744265914E-01 
        17  6.114295721E-01  5.000000000E-01  1.651019120E-04  8.309421537E-05 -1.426674135E-04 -5.856278573E-09  4.996601939E-01  6.114296317E-01 
        18  6.484329700E-01  5.000000000E-01  1.673331426E-04  8.091529162E-05 -1.464687666E-04 -5.291395322E-09  4.996708035E-01  6.484334469E-01 
        19  6.854374409E-01  5.000000000E-01  1.692632359E-04  7.895159069E-05 -1.497220364E-04 -4.721729674E-09  4.996784031E-01  6.854379177E-01 
        20  7.224429250E-01  5.000000000E-01  1.709194767E-04  7.720497524E-05 -1.524888794E-04 -4.133322129E-09  4.996830821E-01  7.224431038E-01 
        21  7.594484091E-01  5.000000000E-01  1.722861925E-04  7.561478560E-05 -1.548061264E-04 -3.565157725E-09  4.996895790E-01  7.594490051E-01 
        22  7.964531183E-01  5.000000000E-01  1.733706595E-04  7.410188118E-05 -1.567363943E-04 -3.002740723E-09  4.996975660E-01  7.964536548E-01 
        23  8.334568739E-01  5.000000000E-01  1.741627639E-04  7.258500409E-05 -1.583164121E-04 -2.456798986E-09  4.997078478E-01  8.334571719E-01 
        24  8.704606295E-01  5.000000000E-01  1.746548223E-04  7.097475464E-05 -1.595834910E-04 -1.935227312E-09  4.997182488E-01  8.704611659E-01 
        25  9.074665904E-01  5.000000000E-01  1.748387149E-04  6.915881386E-05 -1.605790603E-04 -1.438447694E-09  4.997341633E-01  9.074670672E-01 
        26  9.444748163E-01  5.000000000E-01  1.746960043E-04  6.700987433E-05 -1.613331115E-04 -9.618900121E-10  4.997559786E-01  9.444759488E-01 
        27  9.814829826E-01  5.000000000E-01  1.742474124E-04  6.441825826E-05 -1.619025861E-04 -5.105461609E-10  4.997770786E-01  9.814833403E-01 
        28  1.018495083E+00  5.000000000E-01  1.734962570E-04  6.125526852E-05 -1.623229473E-04 -6.561965554E-11  4.998080134E-01  1.018495440E+00 
        29  1.055511236E+00  5.000000000E-01  1.724646718E-04  5.738664913E-05 -1.626371231E-04  4.010002053E-10  4.998485148E-01  1.055512428E+00 
        30  1.092527390E+00  5.000000000E-01  1.712017547E-04  5.267425513E-05 -1.628970931E-04  9.213869667E-10  4.998887777E-01  1.092527628E+00 
        31  1.129540682E+00  5.000000000E-01  1.697846310E-04  4.698014163E-05 -1.631554042E-04  1.536016758E-09  4.999250472E-01  1.129540920E+00 
        32  1.166551232E+00  5.000000000E-01  1.683249720E-04  4.016587627E-05 -1.634625369E-04  2.297431134E-09  4.999564588E-01  1.166550994E+00 
        33  1.203561783E+00  5.000000000E-01  1.669798949E-04  3.210121577E-05 -1.638651738E-04  3.260148151E-09  4.999892116E-01  1.203561664E+00 
        34  1.240574598E+00  5.000000000E-01  1.659633854E-04  2.265895091E-05 -1.644092990E-04  4.496391703E-09  5.000174046E-01  1.240574479E+00 
        35  1.277589560E+00  5.000000000E-01  1.655477099E-04  1.170901942E-05 -1.651331113E-04  6.087187643E-09  5.000419617E-01  1.277589560E+00 
        36  1.314604759E+00  5.000000000E-01  1.660562411E-04 -8.617889193E-07 -1.660540001E-04  8.111161520E-09  5.000657439E-01  1.314604521E+00 
        37  1.351625443E+00  5.000000000E-01  1.678572589E-04 -1.516040174E-05 -1.671712380E-04  1.065715516E-08  5.000869036E-01  1.351625204E+00 
        38  1.388651609E+00  5.000000000E-01  1.713340316E-04 -3.127662785E-05 -1.684551098E-04  1.380809778E-08  5.001053214E-01  1.388652205E+00 
        39  1.425678015E+00  5.000000000E-01  1.768179791E-04 -4.925709436E-05 -1.698185370E-04  1.764844271E-08  5.001231432E-01  1.425677776E+00 
        40  1.462702394E+00  5.000000000E-01  1.845426596E-04 -6.910147931E-05 -1.711168588E-04  2.224076390E-08  5.001471639E-01  1.462702155E+00 
        41  1.499724865E+00  5.000000000E-01  1.945563417E-04 -9.072751709E-05 -1.721066219E-04  2.761641937E-08  5.001775622E-01  1.499723673E+00 
        42  1.536747456E+00  5.000000000E-01  2.066830930E-04 -1.138910884E-04 -1.724723697E-04  3.378341162E-08  5.002070069E-01  1.536747098E+00 
        43  1.573787212E+00  5.000000000E-01  2.204756165E-04 -1.382037008E-04 -1.717825362E-04  4.069521964E-08  5.002282262E-01  1.573786736E+00 
        44  1.610843897E+00  5.000000000E-01  2.351696457E-04 -1.631072810E-04 -1.694130333E-04  4.827798961E-08  5.002430081E-01  1.610843182E+00 
        45  1.647900581E+00  5.000000000E-01  2.495235531E-04 -1.874710870E-04 -1.646711899E-04  5.632153233E-08  5.002530217E-01  1.647900343E+00 
        46  1.684960485E+00  5.000000000E-01  2.616643033E-04 -2.095328964E-04 -1.567296131E-04  6.454036594E-08  5.002523661E-01  1.684960365E+00 
        47  1.722023606E+00  5.000000000E-01  2.695373842E-04 -2.273162972E-04 -1.448368275E-04  7.240512190E-08  5.002399683E-01  1.722023487E+00 
        48  1.759086728E+00  5.000000000E-01  2.701746707E-04 -2.376910852E-04 -1.284418249E-04  7.949427783E-08  5.002249479E-01  1.759086609E+00 
        49  1.796150208E+00  5.000000000E-01  2.621380263E-04 -2.388813882E-04 -1.079445719E-04  8.498549420E-08  5.002028346E-01  1.796150208E+00 
        50  1.833214164E+00  5.000000000E-01  2.424664272E-04 -2.274352155E-04 -8.404281107E-05  8.868978085E-08  5.001727939E-01  1.833215714E+00 
        51  1.870278120E+00  5.000000000E-01  2.097080869E-04 -2.013413323E-04 -5.864426203E-05  9.007241175E-08  5.001417994E-01  1.870278001E+00 
        52  1.907341719E+00  5.000000000E-01  1.636179077E-04 -1.600189717E-04 -3.412838487E-05  8.942459573E-08  5.001054406E-01  1.907341599E+00 
        53  1.944404960E+00  5.000000000E-01  1.055740358E-04 -1.044922756E-04 -1.507452907E-05  8.634613380E-08  5.000637770E-01  1.944406152E+00 
        54  1.981468320E+00  5.000000000E-01  3.774947982E-05 -3.768918396E-05 -2.132716190E-06  8.485088898E-08  5.000211000E-01  1.981468320E+00 
